L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum
52,260,0.0834048498402865,0.5,0.5765673846298407,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__fadb9c8b46,0.3994292558719376,0.393436700606483,0.25,False,0.1554469377832875,0.002,0.006,markov,0.58,square_vn,40,80,0.9,0.0705794005268466,0.3,0,0.42,0.08,160,0.088021120249693,0.2,20,0.7984451291677853,6.6661874719399664e-18,0.2,plastic,sensitivity,0.3918354289761799,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0867326213265656,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.2899788520540518,0.5,0.2076189741956286,0.0,0.125,0.3951170100996851,square_vn__ql__plastic__intr0__struct0__alpha_async__lesion__s2__d8aeafe228,0.1094050206673742,0.1180084814200512,0.25,False,0.6376793851303422,0.002,0.006,ql,0.62,square_vn,40,80,0.9,0.2137501169352703,0.3,0,0.42,0.08,160,0.2488240522903671,0.4,20,1.4719279524743571,3.4821820409800985e-18,0.2,plastic,sensitivity,0.0854703307294392,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0509397669851769,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3952773458235397,0.5,-0.2676969557965522,0.0,0.125,0.3282338797504838,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__4fbdc48158,0.018778623902038,0.0071479849326023,0.25,False,0.6123812296066004,0.002,0.006,ql,0.58,square_moore,40,80,0.9,0.4166807518549073,0.3,0,0.42,0.08,160,0.3347777752803342,0.3,20,1.4767078875276127,4.323314475051449e-18,0.2,plastic,sensitivity,0.0111974529469577,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0656529628828999,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4402383103789045,0.5,-0.3684186597476739,0.0,0.125,0.2874428605056615,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__a2c1da83a1,0.0033627681989124,-0.0066207944706477,0.25,False,0.5861046744514157,0.002,0.006,ql,0.68,hex_cells,40,80,0.9,0.4880394551253273,0.3,0,0.42,0.08,160,0.3779013586535579,0.2,20,1.2977119867887092,2.5493500389443506e-18,0.2,plastic,sensitivity,-0.0040691883914358,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.016129387611066,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.2812834891568729,0.5,0.2108641968525676,0.0,0.125,0.4049937738517529,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__1dddb5424c,0.1335733450186053,0.1203404481621212,0.25,False,0.627053025389043,0.002,0.006,ql,0.58,honeycomb,40,80,0.9,0.2078513470929164,0.3,0,0.42,0.08,160,0.2458087557380839,0.4,20,1.4785619348818422,1.6237780130956699e-18,0.2,plastic,sensitivity,0.1026209173120895,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1160426795662357,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4355240083564828,0.5,0.1592220433356012,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__ab41685adb,0.0299467654975008,0.0408935490516372,0.25,False,0.7762459877767487,0.002,0.006,markov,0.68,extended_moore_r2,40,80,0.9,0.2406246539306115,0.3,0,0.42,0.08,160,0.3345224505739608,0.3,20,0.8874360016267779,4.602547446786103e-18,0.2,plastic,sensitivity,-0.0045513409982156,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0241915488313409,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.454220019431827,0.5,0.0460328605171373,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__1791f596ad,0.0152581015299275,0.0321684502102476,0.25,False,0.8638282817898055,0.002,0.006,markov,0.62,extended_hex_r2,40,80,0.9,0.2130113156374289,0.3,0,0.42,0.08,160,0.3582251704902773,0.2,20,0.7731912810672359,3.595143053800551e-18,0.2,plastic,sensitivity,0.0009145309267683,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0117267224904615,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3705966531710516,0.5,-0.0937873993121884,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__233d860296,0.0373738580366062,0.0376160458547848,0.25,False,0.4049393889611191,0.002,0.006,markov,0.68,honeycomb_nnn,40,80,0.9,0.4317490138125653,0.3,0,0.42,0.08,160,0.2958528616350738,0.4,20,1.4443274459319415,4.8950873771790165e-18,0.2,plastic,sensitivity,0.0086779961216822,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0495881806278982,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.0815050978095529,0.5,0.577631020619321,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__af33cb8b68,0.3945668913601274,0.4099479541327842,0.25,False,0.1512224245640694,0.002,0.01,markov,0.58,square_vn,40,80,0.9,0.0692886661203665,0.3,0,0.42,0.08,160,0.0867986921268329,0.2,20,0.7821841319603915,6.5027861323619456e-18,0.2,plastic,sensitivity,0.3524890213875334,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.091010029347116,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.2932147603534636,0.5,0.2022771739861749,0.0,0.125,0.3927114412572897,square_vn__ql__plastic__intr0__struct0__alpha_async__lesion__s2__7bdb3f187d,0.1248868239266287,0.0959152736274792,0.25,False,0.6425344658139492,0.002,0.01,ql,0.62,square_vn,40,80,0.9,0.2162073225000245,0.3,0,0.42,0.08,160,0.2510280700628993,0.4,20,1.4642138285132942,2.8386116443013097e-18,0.2,plastic,sensitivity,0.0883459532145429,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0545413023697434,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3984709351679396,0.5,-0.2944255163529607,0.0,0.125,0.3233364928161735,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__03d91d9457,0.012195662597788,0.0137140997320029,0.25,False,0.5887460722722307,0.002,0.01,ql,0.58,square_moore,40,80,0.9,0.4357871930616162,0.3,0,0.42,0.08,160,0.3364239561240186,0.3,20,1.4959887819083828,3.602012751493048e-18,0.2,plastic,sensitivity,-0.0053064067922555,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0635063756134664,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4342971055591282,0.5,-0.366372068035317,0.0,0.125,0.2826144740072422,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__9a843a580d,0.0049839626510308,-0.0042150252862968,0.25,False,0.5908723542165107,0.002,0.01,ql,0.68,hex_cells,40,80,0.9,0.4817005218653929,0.3,0,0.42,0.08,160,0.3747852646213536,0.2,20,1.307308403155646,3.2578978893917706e-18,0.2,plastic,sensitivity,0.0129730637953057,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0323750314875737,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.28421329653646,0.5,0.2057664016345122,0.0,0.125,0.4025419890861209,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__46f1601b7e,0.139225852044707,0.1090716833741674,0.25,False,0.6303113070103517,0.002,0.01,ql,0.58,honeycomb,40,80,0.9,0.2116603747647497,0.3,0,0.42,0.08,160,0.2512683853269779,0.4,20,1.4922979906275688,2.9725561588165167e-18,0.2,plastic,sensitivity,0.1102555089983934,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1142395365702343,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4322172092590571,0.5,0.1709853243825504,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__0c9ba7fbeb,0.0311407246078689,0.0421260151707292,0.25,False,0.7736876134318637,0.002,0.01,markov,0.68,extended_moore_r2,40,80,0.9,0.2383014457533592,0.3,0,0.42,0.08,160,0.3315089679398774,0.3,20,0.9021657140506264,4.425059907125487e-18,0.2,plastic,sensitivity,0.0055817414171655,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0257428922237647,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4524162471193247,0.5,0.0577418477731639,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__c82f161d1b,0.0155265805811862,0.0330455211560027,0.25,False,0.861176025745312,0.002,0.01,markov,0.62,extended_hex_r2,40,80,0.9,0.2119875463347613,0.3,0,0.42,0.08,160,0.3554868033684653,0.2,20,0.7836032769241598,3.897815966966803e-18,0.2,plastic,sensitivity,0.0063380263319064,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0129075127796581,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3611889851822074,0.5,-0.0589278318755596,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__f9da3594d0,0.0484159453660714,0.0445739934430206,0.25,False,0.4423784290969467,0.002,0.01,markov,0.68,honeycomb_nnn,40,80,0.9,0.4051363634901235,0.3,0,0.42,0.08,160,0.2881817445858611,0.4,20,1.4412349745182855,4.3959290346583014e-18,0.2,plastic,sensitivity,0.0163065827311997,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0359414685244865,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.078822044463294,0.5,0.5650341303520471,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__8875de68ed,0.4003085468306486,0.4123308571571704,0.25,False,0.1459788794419366,0.002,0.016,markov,0.58,square_vn,40,80,0.9,0.0687869511285058,0.3,0,0.42,0.08,160,0.0846875611114911,0.2,20,0.7668992363664614,6.280234168971563e-18,0.2,plastic,sensitivity,0.3916527524118158,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0828982684671643,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.2863485017691431,0.5,0.2010325598833105,0.0,0.125,0.4010802871751295,square_vn__ql__plastic__intr0__struct0__alpha_async__lesion__s2__b684435ac1,0.1076731902817128,0.1099924387637797,0.25,False,0.6323513647544229,0.002,0.016,ql,0.62,square_vn,40,80,0.9,0.2133352446874082,0.3,0,0.42,0.08,160,0.2447319815471422,0.4,20,1.454535209560543,3.302400481521207e-18,0.2,plastic,sensitivity,0.0633116286810642,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0468237693781726,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3955227634880779,0.5,-0.3128472397536355,0.0,0.125,0.3182262600135824,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__b3c4fe365d,0.0134882805593926,0.0163043244883857,0.25,False,0.5750997274525044,0.002,0.016,ql,0.58,square_moore,40,80,0.9,0.4469682856757458,0.3,0,0.42,0.08,160,0.3339242995691123,0.3,20,1.536810604461696,4.4905921935261775e-18,0.2,plastic,sensitivity,0.0082818572533187,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0757929170683829,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4294481261956848,0.5,-0.3424238380507598,0.0,0.125,0.281249669753251,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__31b131786b,-4.500011161661111e-05,-0.0025156316814224,0.25,False,0.6070541162506937,0.002,0.016,ql,0.68,hex_cells,40,80,0.9,0.4625068816570508,0.3,0,0.42,0.08,160,0.3698398380817906,0.2,20,1.2976806432459158,2.826426008002486e-18,0.2,plastic,sensitivity,0.0067724096479231,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0210656713434447,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.2738897815128594,0.5,0.2326165741022988,0.0,0.125,0.4096625619532029,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__63ae70cf74,0.1527900834630932,0.1320515904190874,0.25,False,0.6231453208390677,0.002,0.016,ql,0.58,honeycomb,40,80,0.9,0.1996070649674723,0.3,0,0.42,0.08,160,0.2426644369595159,0.4,20,1.4506753217142254,3.7451819749927675e-18,0.2,plastic,sensitivity,0.1231550094394631,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1271336787191547,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4258203007369053,0.5,0.1856172676330829,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__a68e6f1f0d,0.026953364352938,0.046943461963617,0.25,False,0.7673022364045138,0.002,0.016,markov,0.68,extended_moore_r2,40,80,0.9,0.2366095747977229,0.3,0,0.42,0.08,160,0.3261445110365694,0.3,20,0.9291209160177312,4.159620606387701e-18,0.2,plastic,sensitivity,0.0190212136660527,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0282211122827007,0,0,40,0.9954080374753452,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4309303142982341,0.5,0.1051225838968964,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__728909d5e0,0.0206064802138277,0.0162264188315898,0.25,False,0.8669069201953499,0.002,0.016,markov,0.62,extended_hex_r2,40,80,0.9,0.1964014634107525,0.3,0,0.42,0.08,160,0.3506914983877648,0.2,20,0.7633126183626379,3.9443500892076315e-18,0.2,plastic,sensitivity,-0.0265414327100283,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.020969928393988,0,0,40,0.9995890861275476,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3426143154575957,0.5,0.0065383765485467,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__b28aaef4a5,0.0578646035020411,0.066110410058284,0.25,False,0.4617020182009326,0.002,0.016,markov,0.68,honeycomb_nnn,40,80,0.9,0.3692769529358667,0.3,0,0.42,0.08,160,0.2750457274372987,0.4,20,1.4378389299636567,3.980096945320447e-18,0.2,plastic,sensitivity,0.0162716776284799,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0388899092387959,0,0,40,0.9999589086127548,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.0880567802867706,0.5,0.5476504384119456,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__22ecfb608c,0.3691375312170471,0.3747692957875277,0.25,False,0.1614729967459414,0.002,0.006,markov,0.58,square_vn,40,80,0.9,0.0782245577195261,0.3,0,0.42,0.08,160,0.0911720856380176,0.3,20,0.8210088095335694,4.533208297062658e-18,0.2,plastic,sensitivity,0.3514903794800579,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0873356558313216,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.339767719797487,0.5,0.0385790881458709,0.0,0.125,0.3505915953288318,square_vn__ql__plastic__intr0__struct0__alpha_async__lesion__s2__1a28f5e664,0.0725428922914759,0.0663221773065726,0.25,False,0.6747529270430417,0.002,0.006,ql,0.68,square_vn,40,80,0.9,0.2762691918800437,0.3,0,0.42,0.08,160,0.2847327991977773,0.2,20,1.4787077586215485,3.8875409390947045e-18,0.2,plastic,sensitivity,0.0335803983453989,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0260631399492307,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.391506907765722,0.5,-0.2594528488027693,0.0,0.125,0.3309513341248173,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__c79417e14c,0.0321509656311191,0.0273061192800241,0.25,False,0.6082299453333173,0.002,0.006,ql,0.58,square_moore,40,80,0.9,0.4137570890943853,0.3,0,0.42,0.08,160,0.3313260680151727,0.4,20,1.4827688086122743,4.829536100760486e-18,0.2,plastic,sensitivity,0.0112965367835326,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0853201045281903,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4376155541320586,0.5,-0.3679794543301837,0.0,0.125,0.2845560393457153,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__2868540e9c,0.004502997717682,-0.0040068870643197,0.25,False,0.583897862467517,0.002,0.006,ql,0.68,hex_cells,40,80,0.9,0.4888961780922775,0.3,0,0.42,0.08,160,0.3753375184030007,0.3,20,1.3292996864177822,2.680952137747771e-18,0.2,plastic,sensitivity,0.0057759045686769,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0256385789262737,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3006461032544817,0.5,0.1539315956021356,0.0,0.125,0.3810326992378696,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__7e240b1fa6,0.1111856601747319,0.0953685835299985,0.25,False,0.6454305929890203,0.002,0.006,ql,0.62,honeycomb,40,80,0.9,0.2312981907527699,0.3,0,0.42,0.08,160,0.2642700358795943,0.2,20,1.5176996421915383,1.3622045783109929e-18,0.2,plastic,sensitivity,0.0926918882715122,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0910728302162091,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4317843275853004,0.5,0.172850861597981,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__b873e0deb1,0.0333367356817924,0.0438749421215871,0.25,False,0.7709536134610723,0.002,0.006,markov,0.68,extended_moore_r2,40,80,0.9,0.2390519958208444,0.3,0,0.42,0.08,160,0.3313439642680258,0.4,20,0.9037663387330735,4.6346159333350765e-18,0.2,plastic,sensitivity,-0.0043864289770325,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0266931039375602,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4515634275296256,0.5,0.0616342190519375,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__48eaaa2f6f,0.0186077913578466,0.0345246017225453,0.25,False,0.8583958937164341,0.002,0.006,markov,0.62,extended_hex_r2,40,80,0.9,0.2134276518013287,0.3,0,0.42,0.08,160,0.3552333489795312,0.3,20,0.7907638878846622,3.43988337781858e-18,0.2,plastic,sensitivity,0.0014282428423477,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0137408264847761,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3576393790428847,0.5,-0.0423547836749839,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__187972ca95,0.0493846877686116,0.0526385335758468,0.25,False,0.4068106017614492,0.002,0.006,markov,0.58,honeycomb_nnn,40,80,0.9,0.4085826612980263,0.3,0,0.42,0.08,160,0.2848970639445358,0.2,20,1.4694299599339296,4.057489548900875e-18,0.2,plastic,sensitivity,0.0149594480218205,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0542337464016337,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.0798925629981958,0.5,0.5721559385686893,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__b4e93e2113,0.4032221205600549,0.415500992565208,0.25,False,0.1464209671611574,0.002,0.01,markov,0.58,square_vn,40,80,0.9,0.0690247214394832,0.3,0,0.42,0.08,160,0.0849778715517076,0.3,20,0.7775167229247287,6.738201866629761e-18,0.2,plastic,sensitivity,0.3913152154162228,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0844172297643157,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3333311903565253,0.5,0.0581606567354286,0.0,0.125,0.3614648923170392,square_vn__ql__plastic__intr0__struct0__alpha_async__lesion__s2__442ffe4dfc,0.0631437734879773,0.0732340128446734,0.25,False,0.66548202937729,0.002,0.01,ql,0.68,square_vn,40,80,0.9,0.2709543254422304,0.3,0,0.42,0.08,160,0.2766250733430485,0.2,20,1.5024817807290327,3.139104111284591e-18,0.2,plastic,sensitivity,0.0282659132372779,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.032141497504304,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3934697828476323,0.5,-0.28154124830078,0.0,0.125,0.3283098301383931,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__6dead0b25d,0.0094962196393841,0.0087644215029445,0.25,False,0.5769223114748954,0.002,0.01,ql,0.58,square_moore,40,80,0.9,0.4337179486104383,0.3,0,0.42,0.08,160,0.3309733276241926,0.4,20,1.5091940158020376,3.824975250940367e-18,0.2,plastic,sensitivity,-0.0070729927447814,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0786004911528426,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4311361927897621,0.5,-0.3575210309918746,0.0,0.125,0.2861713668610454,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__23d6f79d37,0.0053038414238908,-0.0051301494155698,0.25,False,0.6025321983686404,0.002,0.01,ql,0.68,hex_cells,40,80,0.9,0.4708709851289769,0.3,0,0.42,0.08,160,0.3717018384741642,0.3,20,1.3059819978848228,2.7074148163291098e-18,0.2,plastic,sensitivity,0.0001736145799386,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.022115115027048,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.2873305484431498,0.5,0.1932500748283359,0.0,0.125,0.3944673526477031,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s1__85bfae5b87,0.1025572747748098,0.1117398522773443,0.25,False,0.6313529220833495,0.002,0.01,ql,0.62,honeycomb,40,80,0.9,0.2184698942166707,0.3,0,0.42,0.08,160,0.2540188822924329,0.2,20,1.4890880743740729,2.7721045254124883e-18,0.2,plastic,sensitivity,0.081842686491098,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.1008691441770571,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4267001656831117,0.5,0.1901522951687398,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__fe4a2d3092,0.0357852731077594,0.0465862471482266,0.25,False,0.7655338108307541,0.002,0.01,markov,0.68,extended_moore_r2,40,80,0.9,0.2361233181571073,0.3,0,0.42,0.08,160,0.326935999099149,0.4,20,0.92188593057373,4.43625015320796e-18,0.2,plastic,sensitivity,0.0055945508655163,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0296619977664725,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.4491640376506138,0.5,0.0753426309057156,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__4384c0161a,0.0196118251854363,0.0361590885582922,0.25,False,0.8562499394300574,0.002,0.01,markov,0.62,extended_hex_r2,40,80,0.9,0.2121284264129854,0.3,0,0.42,0.08,160,0.3526918127664772,0.3,20,0.7997410409600625,3.514697189219153e-18,0.2,plastic,sensitivity,0.0069789977022755,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0156984742378702,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.3275610958565213,0.5,0.0390415775864101,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__alpha_async__lesion__s2__a4b6ae20f5,0.067334793207448,0.0766335686041075,0.25,False,0.410603945883518,0.002,0.01,markov,0.58,honeycomb_nnn,40,80,0.9,0.3641138315083821,0.3,0,0.42,0.08,160,0.2632116857238481,0.2,20,1.4952267595777222,3.1905376723956333e-18,0.2,plastic,sensitivity,0.03270122505296,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0422274355840397,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
52,260,0.083165258311758,0.5,0.5758092187627617,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__alpha_async__lesion__s1__cf1e99a4e7,0.3938365832283517,0.3845315034353089,0.25,False,0.1539292127490079,0.002,0.016,markov,0.58,square_vn,40,80,0.9,0.0708616675684101,0.3,0,0.42,0.08,160,0.0881704212139528,0.3,20,0.7962077335073738,8.463964089078666e-18,0.2,plastic,sensitivity,0.375790508832057,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0845662972747402,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
