L_markov,T_markov,activity_late_markov,alpha_async,autocorr_late_markov,bias_mean_late_markov,block_fraction_markov,coherence_late_markov,config_id_markov,corr_A_late_markov,corr_B_late_markov,dephase_markov,diagonal_ablation,entropy_late_markov,eta_intrinsic_markov,eta_weight,formalism_markov,gamma,geometry,imprint_duration_markov,imprint_start_markov,imprint_strength_markov,interface_density_late_markov,intrinsic_bias_limit_markov,intrinsic_enabled,intrinsic_target_activity_markov,lesion_fraction_markov,lesion_time_markov,memory_mean_late_markov,memory_strength,metric_stride_markov,neighbor_pattern_entropy_late_markov,order_bias_markov,orientation_anisotropy_late_markov,p0_markov,plasticity,profile_markov,repair_reference_corr_markov,save_dense_markov,schedule,second_imprint_duration_markov,second_imprint_start_markov,second_lesion_time_markov,seed,sensitivity_point_markov,sequential_events_per_sweep_markov,sigma_birth,sigma_survive,snapshot_every_markov,spectral_peak_fraction_late_markov,structural_additions_total_markov,structural_enabled,structural_interval_markov,structural_link_fraction_late_markov,structural_min_degree_markov,structural_removals_total_markov,structural_rewire_probability_markov,structural_swap_tolerance_markov,structural_target_fraction_markov,structural_utility_tau_markov,task,tau_memory_markov,theta_input_markov,theta_memory_markov,theta_phase_markov,weight_decay_markov,weight_sum_markov,L_ql,T_ql,activity_late_ql,autocorr_late_ql,bias_mean_late_ql,block_fraction_ql,coherence_late_ql,config_id_ql,corr_A_late_ql,corr_B_late_ql,dephase_ql,entropy_late_ql,eta_intrinsic_ql,formalism_ql,imprint_duration_ql,imprint_start_ql,imprint_strength_ql,interface_density_late_ql,intrinsic_bias_limit_ql,intrinsic_target_activity_ql,lesion_fraction_ql,lesion_time_ql,memory_mean_late_ql,metric_stride_ql,neighbor_pattern_entropy_late_ql,order_bias_ql,orientation_anisotropy_late_ql,p0_ql,profile_ql,repair_reference_corr_ql,save_dense_ql,second_imprint_duration_ql,second_imprint_start_ql,second_lesion_time_ql,sensitivity_point_ql,sequential_events_per_sweep_ql,snapshot_every_ql,spectral_peak_fraction_late_ql,structural_additions_total_ql,structural_interval_ql,structural_link_fraction_late_ql,structural_min_degree_ql,structural_removals_total_ql,structural_rewire_probability_ql,structural_swap_tolerance_ql,structural_target_fraction_ql,structural_utility_tau_ql,tau_memory_ql,theta_input_ql,theta_memory_ql,theta_phase_ql,weight_decay_ql,weight_sum_ql,d_activity_late,d_entropy_late,d_repair_reference_corr,d_neighbor_pattern_entropy_late,divergence_score
72,500,0.412944976118512,0.5,0.4420438916358275,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__synchronous__imprint__s4__55d1a9991e,0.0047013993633165,-0.0099274881210827,0.25,False,0.868324439892205,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1479493648170232,0.3,0,0.42,0.08,300,0.4148058855944025,0.2,20,1.1618018328690496,,4.825064561838483e-18,0.2,fixed,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0131765858210031,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4171279213521606,0.4588192196334179,0.0,0.125,0.2179382797728908,extended_moore_r2__ql__fixed__intr0__struct0__synchronous__imprint__s4__9b23384fcf,-0.0033200981173854,0.0183013745924752,0.25,0.8516012382170661,0.002,ql,50,100,0.9,0.1549650928168844,0.3,0.42,0.08,300,0.4092485189085661,20,1.2633487259646152,,3.321768545527713e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0141438468371456,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.004182945233648594,0.016723201675138855,0.0,0.10154689309556564,0.12245304000435309
72,500,0.0217494334875325,0.5,0.7504779298277138,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__imprint__s1__533c2a922c,0.163601320474756,0.1946852283671392,0.25,False,0.0494344882426305,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.0130135764920111,0.3,0,0.42,0.08,300,0.0239393616444549,0.2,20,0.2681526529169983,,1.872855549602095e-17,0.2,plastic,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0412756293998381,0,0,40,0.9786522633744856,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4103840946680072,0.4227227352749533,0.0,0.125,0.2125937680935885,extended_moore_r2__ql__plastic__intr0__struct0__synchronous__imprint__s1__f92493133a,-0.0704801012940993,0.0090937444795691,0.25,0.8525949977284799,0.002,ql,50,100,0.9,0.1580649960413241,0.3,0.42,0.08,300,0.4090008715929896,20,1.1972588143050371,,4.373122582836359e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0111160526564588,0,40,0.9846000514403292,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.3886346611804747,0.8031605094858494,0.0,0.9291061613880388,2.120901332054363
72,500,0.418619368552809,0.5,0.4484849753506132,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__synchronous__lesion__s3__13719abfa4,-0.0099208935419914,0.0034499208373514,0.25,False,0.8644798895505478,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1514310240600764,0.3,0,0.42,0.08,300,0.4144120362818592,0.2,20,1.197792439333996,,3.804164572920601e-18,0.2,fixed,primary,-0.007843333109585,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.011879962338281,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4133142732003049,0.4440328350599449,0.0,0.125,0.2083118741569278,extended_moore_r2__ql__fixed__intr0__struct0__synchronous__lesion__s3__45c62ae467,-0.0097649229861403,-0.0111325902254281,0.25,0.8520304339312341,0.002,ql,50,100,0.9,0.1563079882082935,0.3,0.42,0.08,300,0.4097425227185967,20,1.250812261725968,,3.967044770682562e-18,0.2,primary,0.1118439542319102,False,50,260,400,-1,1.0,100,0.0171217100475171,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.005305095352504119,0.012449455619313654,0.1196872873414952,0.053019822391972005,0.19046166070528497
72,500,0.0246324580767241,0.5,0.7703397856497863,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__lesion__s2__1b80e5776c,0.1583362188130408,0.2306055857903012,0.25,False,0.0484311589512709,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.0142086086548225,0.3,0,0.42,0.08,300,0.023166854022386,0.2,20,0.3084142298992876,,1.6123370128646568e-17,0.2,plastic,primary,0.1964124830426838,False,synchronous,50,260,400,2,-1,1.0,0.6,0.6,100,0.0409159096293413,0,0,40,0.9785718878600824,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.417593383848577,0.4180188640088482,0.0,0.125,0.2157063505697041,extended_moore_r2__ql__plastic__intr0__struct0__synchronous__lesion__s2__395863fb0d,-0.0665325026270925,-0.0074210025812316,0.25,0.8566984279137507,0.002,ql,50,100,0.9,0.1589817778679461,0.3,0.42,0.08,300,0.4083359921577226,20,1.184931224555818,,4.185309012112871e-18,0.2,primary,-0.0517482625226029,False,50,260,400,-1,1.0,100,0.0115880394007666,0,40,0.9845277134773662,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.39296092577185293,0.8082672689624798,0.2481607455652867,0.8765169946565303,2.3259059349561495
72,500,0.4154423495074387,0.5,0.4613470561431663,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__synchronous__order_ab__s3__f675010502,0.0062545134894468,-0.0322169980064519,0.25,False,0.8669414544325992,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1457910882172997,0.3,0,0.42,0.08,300,0.4125444753362359,0.2,20,1.2441564923840456,-0.0384715114958988,4.279512878425472e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0147438953040493,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4079525072137159,0.4671555932081609,0.0,0.125,0.2235779611312793,extended_moore_r2__ql__fixed__intr0__struct0__synchronous__order_ab__s3__d694159edf,0.0399976016197535,0.0098383703886648,0.25,0.8504743633718045,0.002,ql,50,100,0.9,0.1514607605039625,0.3,0.42,0.08,300,0.4058660801297952,20,1.2701518656648,-0.0301592312310886,4.157699502732825e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0125021824808872,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.007489842293722793,0.016467091060794692,0.0,0.02599537328075452,0.049952306635272004
72,500,0.3973780986481723,0.5,0.4643929922226128,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__order_ab__s4__62713123e0,-0.0694780549773487,-0.1680185800148232,0.25,False,0.8244960908475323,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1555247380578347,0.3,0,0.42,0.08,300,0.3958095567607685,0.2,20,1.2549501850027234,-0.0985405250374744,4.187906262044723e-18,0.2,plastic,primary,,False,synchronous,50,260,400,4,-1,1.0,0.6,0.6,100,0.0147652912324439,0,0,40,0.9746977880658436,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4069658661939021,0.4136245721429442,0.0,0.125,0.2133338958075895,extended_moore_r2__ql__plastic__intr0__struct0__synchronous__order_ab__s4__6dacf84ee0,-0.0620418506613181,-0.053950812890207,0.25,0.8482948368447035,0.002,ql,50,100,0.9,0.1607619244338132,0.3,0.42,0.08,300,0.4072646241237383,20,1.1976119140498875,0.0080910377711111,3.514342695974408e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0115993144885213,0,40,0.9780494470164608,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.00958776754572982,0.023798745997171245,0.0,0.057338270952835835,0.0907247844957369
72,500,0.4072429668676688,0.5,0.4403457971730866,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__synchronous__order_ba__s3__820ad5f81b,-0.005040036345383,0.003875348317562,0.25,False,0.8595537772065862,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.1499519705488445,0.3,0,0.42,0.08,300,0.4100131916822812,0.2,20,1.1747280584462518,0.0089153846629451,4.61904043146971e-18,0.2,fixed,primary,,False,synchronous,50,260,400,3,-1,1.0,0.6,0.6,100,0.0112842755848966,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4200787445143359,0.4644991422427945,0.0,0.125,0.2179575262909116,extended_moore_r2__ql__fixed__intr0__struct0__synchronous__order_ba__s3__34ce80fcba,0.0051434051305904,0.0078523831118973,0.25,0.8492836968556421,0.002,ql,50,100,0.9,0.1562577063359908,0.3,0.42,0.08,300,0.4077387016632848,20,1.2858393265592123,0.0027089779813068,4.5912629394087424e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0115260894068782,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.012835777646667101,0.010270080350944122,0.0,0.11111126811296046,0.13421712611057168
72,500,0.4010781768235482,0.5,0.4736419678004321,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__synchronous__order_ba__s1__84827cc1bc,-0.1231324414103139,-0.182986855035745,0.25,False,0.8319561873787586,0.002,0.016,markov,0.68,extended_moore_r2,50,100,0.9,0.152011542515963,0.3,0,0.42,0.08,300,0.3978856641483494,0.2,20,1.2911125816515034,-0.0598544136254311,4.459325297693164e-18,0.2,plastic,primary,,False,synchronous,50,260,400,1,-1,1.0,0.6,0.6,100,0.0162934845109517,0,0,40,0.9758632330246914,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4028071381105725,0.4271560914610753,0.0,0.125,0.2137082700560141,extended_moore_r2__ql__plastic__intr0__struct0__synchronous__order_ba__s1__f03527fe7a,-0.0469607871352226,-0.1161704966013338,0.25,0.8463097049256205,0.002,ql,50,100,0.9,0.1566024542004397,0.3,0.42,0.08,300,0.405215428172628,20,1.2382761806792628,-0.0692097094661111,4.2519530804728e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0113688165578357,0,40,0.9791184413580248,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.001728961287024322,0.014353517546861871,0.0,0.05283640097224063,0.06891887980612682
72,500,0.4714940646815267,0.5,-0.4287449601571583,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__baseline__s5__ba13e94212,0.0043207036666112,-0.0009503104329344,0.25,False,0.4908304141987627,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5556213111043535,0.3,0,0.42,0.08,300,0.4706046909064724,0.2,20,1.3553904628184632,,1.9898791163142213e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0198649257813708,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4650975059128517,-0.4110343157748048,0.0,0.125,0.2911118045423712,hex_cells__ql__fixed__intr0__struct0__alpha_async__baseline__s5__bda295db73,-0.0095046436867362,-0.0013828434453227,0.25,0.5560848298252695,0.002,ql,50,100,0.9,0.5278569737827817,0.3,0.42,0.08,300,0.4640432259682432,20,1.280539319946308,,1.4137854354389097e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0150560801488182,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.006396558768675009,0.0652544156265068,0.0,0.07485114287215522,0.14650211726733703
72,500,0.4518593613027728,0.5,-0.3621060147521152,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__baseline__s1__279017d675,-0.0008787617551674,0.0040223775896595,0.25,False,0.540648452997001,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5034741148195315,0.3,0,0.42,0.08,300,0.4494283800924176,0.2,20,1.3780958003498878,,1.866336365170673e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0131059271868606,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4474075384850689,-0.3513393298670009,0.0,0.125,0.2714046038595711,hex_cells__ql__plastic__intr0__struct0__alpha_async__baseline__s1__9924a1306e,-0.0178250177031178,-0.0056997728498881,0.25,0.58324617911143,0.002,ql,50,100,0.9,0.4852665898971683,0.3,0.42,0.08,300,0.4464054213350328,20,1.335999659881334,,2.342100920405765e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0122224095821123,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.004451822817703899,0.04259772611442891,0.0,0.04209614046855381,0.08914568940068662
72,500,0.468586413354766,0.5,-0.422513458436406,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__imprint__s4__10a864316d,0.0073109794850105,0.0024514332749797,0.25,False,0.4961742968709881,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5505997137473658,0.3,0,0.42,0.08,300,0.4576093584827,0.2,20,1.357908823237177,,1.9315192491171217e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0238844794292032,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4622315423767977,-0.4037991875233693,0.0,0.125,0.2898886476122003,hex_cells__ql__fixed__intr0__struct0__alpha_async__imprint__s4__f9b7907687,0.0074648290920083,8.535362945102016e-05,0.25,0.5552069358701474,0.002,ql,50,100,0.9,0.5253583884246081,0.3,0.42,0.08,300,0.4591588319429132,20,1.2678719748860374,,1.6906697628292533e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0206181780871977,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.006354870977968274,0.05903263899915928,0.0,0.09003684835113956,0.15542435832826712
72,500,0.4402644449942497,0.5,-0.3495305724708958,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__imprint__s5__455117dfcb,0.0114195408665655,0.007550958218988,0.25,False,0.5696135051517276,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4813962582422906,0.3,0,0.42,0.08,300,0.4280335842318357,0.2,20,1.3616471961340937,,2.218711169189456e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.008672974695093,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4408116932115327,-0.3400333594196348,0.0,0.125,0.2708087424062538,hex_cells__ql__plastic__intr0__struct0__alpha_async__imprint__s5__55cd01166a,0.0055442089513775,-0.0029937853929966,0.25,0.6028139222803661,0.002,ql,50,100,0.9,0.4675546950106249,0.3,0.42,0.08,300,0.4355432322233474,20,1.3125586679741574,,1.532909338868053e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0073869162399814,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0005472482172829696,0.033200417128638526,0.0,0.04908852815993625,0.08283619350585775
72,500,0.4703081092353235,0.5,-0.4261539643788256,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s1__cffa2921e9,0.0077685519774903,0.0014209364991188,0.25,False,0.4940480444483913,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5528679561106999,0.3,0,0.42,0.08,300,0.4593794045839936,0.2,20,1.352216874786339,,1.671708735962895e-18,0.2,fixed,primary,0.0102130126714706,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0275028321325557,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4628483984575887,-0.4059540361208864,0.0,0.125,0.2897821986040992,hex_cells__ql__fixed__intr0__struct0__alpha_async__lesion__s1__09e7308745,0.0005062334414482,0.0066218595831075,0.25,0.554303042989188,0.002,ql,50,100,0.9,0.5265854532145833,0.3,0.42,0.08,300,0.4601795475387423,20,1.2714756212753322,,1.2243197749222824e-18,0.2,primary,-0.0039664412313636,False,50,260,400,-1,1.0,100,0.0128720795142143,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.007459710777734829,0.06025499854079669,0.014179453902834201,0.0807412535110068,0.16263541673237253
72,500,0.4423162695910229,0.5,-0.3479884212158597,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__1288a9a968,0.0119530728476962,0.0118921973360576,0.25,False,0.5715549432545568,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4807564404640407,0.3,0,0.42,0.08,300,0.4296395598604634,0.2,20,1.368814368028992,,2.147247059851541e-18,0.2,plastic,primary,-0.0007395962966253,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0099377631751215,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4396958083360783,-0.340755499041839,0.0,0.125,0.2695939978458652,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__251f5a772d,0.0046145700388706,0.0039469584939485,0.25,0.6065553660468213,0.002,ql,50,100,0.9,0.465304877943989,0.3,0.42,0.08,300,0.4356334559346909,20,1.3067041658731813,,1.742910722136447e-18,0.2,primary,-0.0047823977188475,False,50,260,400,-1,1.0,100,0.0088118660773342,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.002620461254944584,0.03500042279226445,0.004042801422222199,0.062110202155810645,0.10377388762524188
72,500,0.3705991072529416,0.5,-0.0795776888266849,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__order_ab__s2__ec6e802f27,0.0791955664756823,0.0718541051838561,0.25,False,0.4206124725528362,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4222809006303777,0.3,0,0.42,0.08,300,0.3366911588739082,0.2,20,1.583775120694258,-0.0073414612918261,1.7849771346999072e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.048563170412969,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4534349591409789,-0.371536561484253,0.0,0.125,0.2897088061651351,hex_cells__ql__fixed__intr0__struct0__alpha_async__order_ab__s2__2e4bbb4879,0.012957955963665,0.0122008447540514,0.25,0.5669282054350896,0.002,ql,50,100,0.9,0.5054762906705604,0.3,0.42,0.08,300,0.4148486558001993,20,1.294110900822106,-0.0007571112096136,1.560249091461014e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0176612930016329,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.08283585188803733,0.1463157328822534,0.0,0.2896642198721522,0.5188158046424429
72,500,0.3128901502843185,0.5,0.073094620481295,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__8f3b1c58fa,0.1121312874908492,0.0995079920310688,0.25,False,0.4228542886993293,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3356659011113301,0.3,0,0.42,0.08,300,0.2850751527289034,0.2,20,1.5349554842301585,-0.0126232954597804,1.6737494237250686e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0534309386267618,0,0,40,0.9999678497942388,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4262220858614013,-0.3233429111971768,0.0,0.125,0.2730735322650393,hex_cells__ql__plastic__intr0__struct0__alpha_async__order_ab__s1__4be982fa19,0.0143124991699603,0.007680446345121,0.25,0.6129066447896678,0.002,ql,50,100,0.9,0.4518342362436287,0.3,0.42,0.08,300,0.3915250267806296,20,1.3175407197739022,-0.0066320528248393,2.102598784948392e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0083283243865399,0,40,0.9999678497942388,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.11333193557708282,0.19005235609033855,0.0,0.2174147644562563,0.5207990561236777
72,500,0.3571307246837562,0.5,-0.0365025893087018,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__order_ba__s3__b96b5c9567,0.0849963336893843,0.0788628255411566,0.25,False,0.4064032320270899,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.4068497858243312,0.3,0,0.42,0.08,300,0.3259777516942391,0.2,20,1.6092283947826214,-0.0061335081482276,1.9934169685696182e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0525563906304017,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4472884506596041,-0.3489471242529843,0.0,0.125,0.2914392345225111,hex_cells__ql__fixed__intr0__struct0__alpha_async__order_ba__s3__ccd82602d7,0.0099878722447221,0.0072149220774828,0.25,0.5671412479479375,0.002,ql,50,100,0.9,0.4949866107920312,0.3,0.42,0.08,300,0.4113884750088853,20,1.3081908201348118,-0.0027729501672392,1.6129957531407917e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0138758865004487,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.09015772597584792,0.16073801592084763,0.0,0.30103757464780956,0.5519333165445051
72,500,0.3078242976575219,0.5,0.080096895469873,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__1e0e8f474b,0.109706494641729,0.0963263082065593,0.25,False,0.4139068854347226,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.3336822820355272,0.3,0,0.42,0.08,300,0.2830005413290031,0.2,20,1.5393052482412666,-0.0133801864351697,2.696994449140085e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0538223546588066,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4227558181727871,-0.3009978309847808,0.0,0.125,0.2782568644177855,hex_cells__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__682b830cb4,0.0143445104767287,0.0099593328669216,0.25,0.6070396444423288,0.002,ql,50,100,0.9,0.4466042075299514,0.3,0.42,0.08,300,0.3892980880173674,20,1.3421353249689854,-0.004385177609807,1.8087680385430807e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.0104625068492802,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.11493152051526523,0.19313275900760624,0.0,0.19716992327228122,0.5052342027951526
72,500,0.4657623502669875,0.5,-0.4282162533438031,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__block_async__baseline__s1__a932e53e84,0.0053131322469172,0.0105415983182599,0.25,False,0.4943051929019024,0.002,0.016,markov,0.68,hex_cells,50,100,0.9,0.5538086387307645,0.3,0,0.42,0.08,300,0.4657713273150842,0.2,20,1.3226249182681529,,1.862933756280076e-18,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0247507934447717,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,72,500,0.4597857721149359,-0.4075009931852761,0.0,0.125,0.3005884910228628,hex_cells__ql__fixed__intr0__struct0__block_async__baseline__s1__b423578440,-0.0047273417279867,-0.0003414577676796,0.25,0.54448960316418,0.002,ql,50,100,0.9,0.5335199298068046,0.3,0.42,0.08,300,0.4593511826495601,20,1.243537439026087,,2.0438326707079743e-18,0.2,primary,,False,50,260,400,-1,1.0,100,0.014935050962906,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.005976578152051604,0.05018441026227766,0.0,0.07908747924206594,0.1352484676563952
