geometry,formalism,schedule,task,plasticity,intrinsic_enabled,structural_enabled,gamma,memory_strength,eta_weight,alpha_async,sigma_birth,sigma_survive,diagonal_ablation,activity_late__mean,activity_late__std,activity_late__median,activity_late__count,entropy_late__mean,entropy_late__std,entropy_late__median,entropy_late__count,repair_reference_corr__mean,repair_reference_corr__std,repair_reference_corr__median,repair_reference_corr__count,corr_A_late__mean,corr_A_late__std,corr_A_late__median,corr_A_late__count,corr_B_late__mean,corr_B_late__std,corr_B_late__median,corr_B_late__count,neighbor_pattern_entropy_late__mean,neighbor_pattern_entropy_late__std,neighbor_pattern_entropy_late__median,neighbor_pattern_entropy_late__count,spectral_peak_fraction_late__mean,spectral_peak_fraction_late__std,spectral_peak_fraction_late__median,spectral_peak_fraction_late__count,coherence_late__mean,coherence_late__std,coherence_late__median,coherence_late__count,structural_link_fraction_late__mean,structural_link_fraction_late__std,structural_link_fraction_late__median,structural_link_fraction_late__count,structural_additions_total__mean,structural_additions_total__std,structural_additions_total__median,structural_additions_total__count,structural_removals_total__mean,structural_removals_total__std,structural_removals_total__median,structural_removals_total__count
extended_hex_r2,markov,alpha_async,baseline,fixed,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.44778587504366724,0.03374038609594809,0.4479155251364317,5,0.8387434266228165,0.012700288482859942,0.846121038813299,5,,,,0,0.0014008375823136,0.011944571871488828,0.0064611911971923,5,0.0060580833359436,0.011057306365302277,0.0105632352114642,5,0.606902006993437,0.30729217013833354,0.8137838088921351,5,0.00700719231923798,0.00949609765614875,0.0031113587852026,5,0.0,0.0,0.0,5,1.0,0.0,1.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,baseline,plastic,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.42831877688895925,0.021506526144721146,0.4153307463046152,5,0.8365101613018806,0.012788243327481403,0.8290792987878101,5,,,,0,-0.0035138059869646,0.009505077510521518,-0.0024056280860223,5,-0.00213348408938028,0.007972357180712437,-0.0015904209540973,5,0.48755469627171166,0.30473597540236463,0.2743898146495495,5,0.0100699034363759,0.010705722731484704,0.0025082015701401,5,0.0,0.0,0.0,5,1.0,0.0,1.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,imprint,fixed,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.45275779200719163,0.035877286905878374,0.4529056327948256,5,0.8370092575549759,0.00991707378040382,0.8431652914941121,5,,,,0,0.00523835666730618,0.012179656602385151,0.0051624588064644,5,-0.0020041979348085,0.007685428314813674,-0.0044698048020075,5,0.6249497485209672,0.2684899991886741,0.7943625110895263,5,0.00677673095648774,0.009154093431652372,0.0027835562774394,5,0.0,0.0,0.0,5,1.0,0.0,1.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,imprint,plastic,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.44604945850142486,0.0250782908495899,0.4422024236895152,5,0.8467076328533396,0.007132176512199478,0.8500161730949383,5,,,,0,-0.00683986601856286,0.027912026891203767,-0.0073299562978932,5,-0.0036008630758246193,0.018221154355153594,-0.0044816121237904,5,0.6807093164945884,0.2105579012170779,0.7618524748108656,5,0.00931400332648422,0.00695859353041581,0.0094041636891804,5,0.0,0.0,0.0,5,0.9906271433470508,0.00013652801058121878,0.9906014231824416,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,lesion,fixed,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4527594395439478,0.03587751027359,0.4529147106906096,5,0.8370126039883766,0.009920824784695997,0.8431652576045856,5,0.01216822087607276,0.01098578601637894,0.0171467741459819,5,0.00523573094684986,0.012175289680499376,0.0051622876441922,5,-0.00200662386350062,0.007679681812190926,-0.0044696505255595,5,0.6249552642434796,0.2684958471507372,0.7943625110895263,5,0.00677583984960844,0.009152020250039717,0.0027837140183043,5,0.0,0.0,0.0,5,1.0,0.0,1.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.44602723419494766,0.024572094962546327,0.4392730071105936,5,0.8462158476555549,0.006040700912005659,0.8478663829348301,5,-0.02328119660533784,0.048798816786505536,-0.0148787032275785,5,-0.004018647473063919,0.030334036916739273,-0.0074106346024267,5,-0.004165282345260921,0.027847080243941953,-0.0088873571602601,5,0.690368565441503,0.1546045733849635,0.727436440171099,5,0.00785544604465576,0.0056455607061164405,0.0049823536550343,5,0.0,0.0,0.0,5,0.9905842764060357,0.00024315419754613191,0.9906550068587106,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,order_ab,fixed,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4393324015451133,0.0283713760002381,0.4519975400105495,5,0.8172025952525942,0.009006655884978784,0.8225556826262622,5,,,,0,0.00490034775852128,0.03182778017091314,0.0135079353717605,5,0.007272387256408941,0.02807635819190375,0.0232933975182278,5,0.800869495137462,0.22248460641099257,0.9329116190882516,5,0.011547097291164581,0.004755051118567486,0.0140074324135336,5,0.0,0.0,0.0,5,1.0,0.0,1.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,order_ab,plastic,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4306071890708541,0.01646013064263122,0.4339063561180538,5,0.8138734491578026,0.007503885887106348,0.8175733580074859,5,,,,0,0.02859948030145066,0.016945749669751778,0.0277499829431074,5,0.024349293062031478,0.010035639934124405,0.0250243273207447,5,0.9033324243182946,0.17010649103990502,0.965719913028684,5,0.02228593215932882,0.0037185771521877123,0.0247645216497806,5,0.0,0.0,0.0,5,0.986601937585734,0.00020465878131161646,0.986636231138546,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,order_ba,fixed,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4431619798065517,0.015629306656031332,0.4509663616387963,5,0.8104657165869806,0.003428939700299443,0.8106306128822099,5,,,,0,0.01603151043481236,0.016059293497843446,0.0229455024771788,5,0.01569328210944516,0.004740384245016975,0.0175928164565949,5,0.9896638291955169,0.07237349684200994,1.0104797961033678,5,0.0232402634054076,0.0026547685240373682,0.0222093730495814,5,0.0,0.0,0.0,5,1.0,0.0,1.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
extended_hex_r2,markov,alpha_async,order_ba,plastic,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4232247470071969,0.015327063007628256,0.4149164752038755,5,0.8044422163992367,0.0030206111723535384,0.8040957205594761,5,,,,0,0.04177211222720736,0.013081900504582099,0.0477074340427467,5,0.03438759056619446,0.012305473541540718,0.0348999175067606,5,0.9123397456305236,0.06940538154171406,0.8730284546436229,5,0.0245658130929457,0.0015654247856148162,0.0245831380130286,5,0.0,0.0,0.0,5,0.9873242455418382,0.0002371524163494626,0.9874399862825788,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5
