geometry,formalism,schedule,task,plasticity,intrinsic_enabled,structural_enabled,gamma,memory_strength,eta_weight,alpha_async,sigma_birth,sigma_survive,diagonal_ablation,activity_late__mean,activity_late__std,activity_late__median,activity_late__count,entropy_late__mean,entropy_late__std,entropy_late__median,entropy_late__count,repair_reference_corr__mean,repair_reference_corr__std,repair_reference_corr__median,repair_reference_corr__count,corr_A_late__mean,corr_A_late__std,corr_A_late__median,corr_A_late__count,corr_B_late__mean,corr_B_late__std,corr_B_late__median,corr_B_late__count,neighbor_pattern_entropy_late__mean,neighbor_pattern_entropy_late__std,neighbor_pattern_entropy_late__median,neighbor_pattern_entropy_late__count,spectral_peak_fraction_late__mean,spectral_peak_fraction_late__std,spectral_peak_fraction_late__median,spectral_peak_fraction_late__count,coherence_late__mean,coherence_late__std,coherence_late__median,coherence_late__count,structural_link_fraction_late__mean,structural_link_fraction_late__std,structural_link_fraction_late__median,structural_link_fraction_late__count,structural_additions_total__mean,structural_additions_total__std,structural_additions_total__median,structural_additions_total__count,structural_removals_total__mean,structural_removals_total__std,structural_removals_total__median,structural_removals_total__count
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.2,0.006,0.5,0.6,0.6,False,0.430167707234148,0.013499059764064974,0.430167707234148,2,0.8734385926137467,0.005438795377890157,0.8734385926137467,2,-0.0150253132124809,0.022587491561802828,-0.0150253132124809,2,0.0165098397612141,0.017725582850565587,0.0165098397612141,2,0.0246810590633648,0.021865775692310317,0.0246810590633648,2,0.6514161113906687,0.15656501169461032,0.6514161113906687,2,0.02015536937423005,0.00641624930730528,0.02015536937423005,2,0.0,0.0,0.0,2,1.0,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.2,0.01,0.5,0.6,0.6,False,0.42320761399233575,0.006632365660516011,0.42320761399233575,2,0.87254879544467,0.009484785332553102,0.87254879544467,2,-0.0194889050651657,0.020844889622267018,-0.0194889050651657,2,0.02504585601311655,0.02537371094439985,0.02504585601311655,2,0.022774242505055248,0.016907742166861292,0.022774242505055248,2,0.6143433328130248,0.09154426516250307,0.6143433328130248,2,0.0229225489573223,0.01191704254008901,0.0229225489573223,2,0.0,0.0,0.0,2,1.0,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.2,0.016,0.5,0.6,0.6,False,0.41332400162396926,0.0002813979912836463,0.41332400162396926,2,0.8564998893531335,0.004051880196440748,0.8564998893531335,2,-0.0372677215278263,0.0039733830844628434,-0.0372677215278263,2,0.0218209444234299,0.008671686316865514,0.0218209444234299,2,0.0117574974499031,0.002593891612330919,0.0117574974499031,2,0.5691826911601574,0.034359481528499124,0.5691826911601574,2,0.019342743095736553,0.00023212162315785684,0.019342743095736553,2,0.0,0.0,0.0,2,0.9995788132807364,4.358399785421536e-05,0.9995788132807364,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.3,0.006,0.5,0.6,0.6,False,0.4274774226089124,0.012206045658081414,0.4274774226089124,2,0.867675188638459,0.004475691825692815,0.867675188638459,2,-0.01611006606792265,0.023790623066018184,-0.01611006606792265,2,0.0196541062033957,0.017630763804415594,0.0196541062033957,2,0.0268447884003472,0.02158896486094118,0.0268447884003472,2,0.6705917300596437,0.15606822672647955,0.6705917300596437,2,0.02270408086417855,0.009008288635236093,0.02270408086417855,2,0.0,0.0,0.0,2,1.0,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.3,0.01,0.5,0.6,0.6,False,0.4238400930328206,0.012929599743645237,0.4238400930328206,2,0.8600175795088281,0.005357220947764132,0.8600175795088281,2,-0.013567408009131702,0.029105093132114537,-0.013567408009131702,2,0.02298159353115935,0.014520650292383292,0.02298159353115935,2,0.028712350261084152,0.016768289140983595,0.028712350261084152,2,0.69212256216689,0.14852939189629397,0.69212256216689,2,0.024377577327649502,0.009194647182163652,0.024377577327649502,2,0.0,0.0,0.0,2,1.0,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.3,0.016,0.5,0.6,0.6,False,0.40846542153504534,0.0005577991642032991,0.40846542153504534,2,0.8464060239899398,0.0038956142584121653,0.8464060239899398,2,-0.033664487151591704,0.008161679647329055,-0.033664487151591704,2,0.0293894375197194,0.01266085573456486,0.0293894375197194,2,0.01888954607205115,0.0026089831725024134,0.01888954607205115,2,0.6123454946582008,0.04217194862271674,0.6123454946582008,2,0.023673490062793602,0.000285652827866763,0.023673490062793602,2,0.0,0.0,0.0,2,0.9995171761998685,0.0001016959949932215,0.9995171761998685,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.4,0.006,0.5,0.6,0.6,False,0.42341835138002465,0.013292838685518988,0.42341835138002465,2,0.8588830349058019,0.005412141187846559,0.8588830349058019,2,-0.016459784659422102,0.022825418536195137,-0.016459784659422102,2,0.024418802915659753,0.014512807127893915,0.024418802915659753,2,0.0303921167674526,0.018421937957222807,0.0303921167674526,2,0.6841559168986158,0.15688305758845789,0.6841559168986158,2,0.0254190910296683,0.009772792684043019,0.0254190910296683,2,0.0,0.0,0.0,2,1.0,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.4,0.01,0.5,0.6,0.6,False,0.4163820604531998,0.00827226686030852,0.4163820604531998,2,0.8550473086943434,0.011294634032129986,0.8550473086943434,2,-0.02929811380954995,0.0018776641233967674,-0.02929811380954995,2,0.030995564642189,0.019413733555713443,0.030995564642189,2,0.027475017453269447,0.01069400600764032,0.027475017453269447,2,0.6841180474349313,0.0988923294171543,0.6841180474349313,2,0.03000236920943835,0.012824878329501412,0.03000236920943835,2,0.0,0.0,0.0,2,1.0,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.58,0.4,0.016,0.5,0.6,0.6,False,0.4076724798009076,0.0027999874875213947,0.4076724798009076,2,0.8382428714860387,0.00034919991180790665,0.8382428714860387,2,-0.0321293492298984,0.0004972747560356575,-0.0321293492298984,2,0.031523371753517604,0.01118247488491662,0.031523371753517604,2,0.0229964155604866,0.007798763578640268,0.0229964155604866,2,0.6570210197091259,0.0821657073173853,0.6570210197091259,2,0.03116565396899825,0.006832523648399095,0.03116565396899825,2,0.0,0.0,0.0,2,0.9993733563445102,0.0002469759878404621,0.9993733563445102,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
extended_hex_r2,markov,alpha_async,lesion,plastic,0,0,0.62,0.2,0.006,0.5,0.6,0.6,False,0.43851908966242265,0.0222044678217591,0.43851908966242265,2,0.8582445383366664,0.007896605720241388,0.8582445383366664,2,-0.0151464708995292,0.022713686608048976,-0.0151464708995292,2,0.0042534114316412006,0.015562981986709393,0.0042534114316412006,2,0.0159616265405992,0.02291990983660606,0.0159616265405992,2,0.6270720404555441,0.20664381179671218,0.6270720404555441,2,0.0094883626212297,0.003165518884539279,0.0094883626212297,2,0.0,0.0,0.0,2,1.0,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,2
