L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,selection_role,selection_score
52,260,0.468639228505203,0.5,-0.0428293407494181,0.0,0.125,0.1619587103132168,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__8136eea57b,0.0018875705657644,-0.0053681791207968,0.25,False,0.8283779261306651,0.002,0.016,ql,0.68,extended_moore_r2,40,80,0.9,0.2587596342743594,0.3,0,0.42,0.08,160,0.3929718829675325,0.4,20,0.6703250877044719,4.133492661674122e-18,0.2,plastic,sensitivity,0.0342996448734481,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.004040539285405,0,0,40,0.9940828402366864,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730951
52,260,0.4400105241231831,0.5,-0.0170859562029645,0.0,0.125,0.1700756603619536,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__dd749b4a93,-0.0240599160966783,-0.0166410637801324,0.25,False,0.82602987153158,0.002,0.016,ql,0.68,extended_moore_r2,40,80,0.9,0.2589516658433363,0.3,0,0.42,0.08,160,0.3917210239720539,0.4,20,0.8132631167011274,3.945384392160616e-18,0.2,plastic,sensitivity,-0.0164197563139816,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0272481120332599,0,0,40,0.993836291913215,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,0.7996390606844974
52,260,0.468639228505203,0.5,-0.0428293407494181,0.0,0.125,0.1619587103132168,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__8136eea57b,0.0018875705657644,-0.0053681791207968,0.25,False,0.8283779261306651,0.002,0.016,ql,0.68,extended_moore_r2,40,80,0.9,0.2587596342743594,0.3,0,0.42,0.08,160,0.3929718829675325,0.4,20,0.6703250877044719,4.133492661674122e-18,0.2,plastic,sensitivity,0.0342996448734481,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.004040539285405,0,0,40,0.9940828402366864,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0342996448734481
52,260,0.3342049124918942,0.5,0.0179443970027005,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__01a62a8a1a,0.1099114506615492,0.0850076468988006,0.25,False,0.4341909607446629,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.368064676009472,0.3,0,0.42,0.08,160,0.2683995519368506,0.2,20,1.5499176099442422,3.0092706016918363e-18,0.2,plastic,sensitivity,0.0539552197526752,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0562359604230245,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730887
52,260,0.331016198301113,0.5,0.0139243706987419,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__36c2a6d86c,0.0977101959813808,0.0726516035744925,0.25,False,0.4225865323993889,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.3723960502544239,0.3,0,0.42,0.08,160,0.267569419340261,0.2,20,1.567373262664159,2.2732403800310445e-18,0.2,plastic,sensitivity,0.0613369970444789,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0565234339257445,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5391115457012867
52,260,0.331016198301113,0.5,0.0139243706987419,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__36c2a6d86c,0.0977101959813808,0.0726516035744925,0.25,False,0.4225865323993889,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.3723960502544239,0.3,0,0.42,0.08,160,0.267569419340261,0.2,20,1.567373262664159,2.2732403800310445e-18,0.2,plastic,sensitivity,0.0613369970444789,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0565234339257445,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0613369970444789
52,260,0.3208921829787509,0.5,0.0451112528917907,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__3be68cf41a,0.0916133021027247,0.0632885494764262,0.25,False,0.4274090248920134,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.3536996610072777,0.3,0,0.42,0.08,160,0.2577555969249717,0.2,20,1.5569033988205687,2.378099488108627e-18,0.2,plastic,sensitivity,0.054803130342058,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0562301404758866,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730927
52,260,0.3263893821442716,0.5,0.0306992263330769,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__cbfefbb8ca,0.1047411858688144,0.0820619336424068,0.25,False,0.4255452601929008,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.3624434249622486,0.3,0,0.42,0.08,160,0.2602457898832084,0.2,20,1.5582109281897063,2.9779227778073267e-18,0.2,plastic,sensitivity,0.0615884671116406,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.05642039218986,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5300007320947764
52,260,0.3263893821442716,0.5,0.0306992263330769,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__cbfefbb8ca,0.1047411858688144,0.0820619336424068,0.25,False,0.4255452601929008,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.3624434249622486,0.3,0,0.42,0.08,160,0.2602457898832084,0.2,20,1.5582109281897063,2.9779227778073267e-18,0.2,plastic,sensitivity,0.0615884671116406,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.05642039218986,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0615884671116406
52,260,0.3008188280759764,0.5,0.1039653673938199,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__f36ac6d317,0.1057843732100927,0.0948289565122771,0.25,False,0.4232636240025968,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.3226814746468345,0.3,0,0.42,0.08,160,0.2433638992836883,0.2,20,1.5288565833541303,2.658693089074819e-18,0.2,plastic,sensitivity,0.0510603785422724,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0719116486152466,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730934
52,260,0.3008188280759764,0.5,0.1039653673938199,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__f36ac6d317,0.1057843732100927,0.0948289565122771,0.25,False,0.4232636240025968,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.3226814746468345,0.3,0,0.42,0.08,160,0.2433638992836883,0.2,20,1.5288565833541303,2.658693089074819e-18,0.2,plastic,sensitivity,0.0510603785422724,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0719116486152466,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.492900759046507
52,260,0.2881330305959484,0.5,0.1206800149930253,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__467eb35959,0.1270052424946078,0.0834325612815638,0.25,False,0.4072847394388252,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.3125199485934877,0.3,0,0.42,0.08,160,0.237107165825634,0.2,20,1.5246291794421791,2.837274534292906e-18,0.2,plastic,sensitivity,0.0879025660719448,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0747423262352002,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0879025660719448
52,260,0.3241061823094345,0.5,0.0337655856212618,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__c947d8beeb,0.1184823890845155,0.0813545740627034,0.25,False,0.4085616590779179,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.3658506040874396,0.3,0,0.42,0.08,160,0.2616040673695448,0.3,20,1.5813505575061002,3.251483787266503e-18,0.2,plastic,sensitivity,0.0778846704785072,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0623585243968511,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730951
52,260,0.3241061823094345,0.5,0.0337655856212618,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__c947d8beeb,0.1184823890845155,0.0813545740627034,0.25,False,0.4085616590779179,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.3658506040874396,0.3,0,0.42,0.08,160,0.2616040673695448,0.3,20,1.5813505575061002,3.251483787266503e-18,0.2,plastic,sensitivity,0.0778846704785072,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0623585243968511,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5501712953076747
52,260,0.3241061823094345,0.5,0.0337655856212618,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__c947d8beeb,0.1184823890845155,0.0813545740627034,0.25,False,0.4085616590779179,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.3658506040874396,0.3,0,0.42,0.08,160,0.2616040673695448,0.3,20,1.5813505575061002,3.251483787266503e-18,0.2,plastic,sensitivity,0.0778846704785072,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0623585243968511,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0778846704785072
52,260,0.311811689519908,0.5,0.0670084729852105,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__2afbaadf56,0.1120854722783375,0.0888426928043005,0.25,False,0.4147139214365835,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.343774887056744,0.3,0,0.42,0.08,160,0.2507023024604807,0.3,20,1.5480251458785907,3.9256509620249015e-18,0.2,plastic,sensitivity,0.0685776883202544,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.066254205202161,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730911
52,260,0.3121334990872654,0.5,0.066822193203755,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__00a8a62e15,0.1051360000135874,0.0780134305964946,0.25,False,0.4095773383129145,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.3462177004731658,0.3,0,0.42,0.08,160,0.2514304141574998,0.3,20,1.5672266736353866,2.554327426844386e-18,0.2,plastic,sensitivity,0.0648934179383317,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0616517222152478,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5364008125277626
52,260,0.311811689519908,0.5,0.0670084729852105,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__2afbaadf56,0.1120854722783375,0.0888426928043005,0.25,False,0.4147139214365835,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.343774887056744,0.3,0,0.42,0.08,160,0.2507023024604807,0.3,20,1.5480251458785907,3.9256509620249015e-18,0.2,plastic,sensitivity,0.0685776883202544,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.066254205202161,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0685776883202544
52,260,0.2923249649322949,0.5,0.1191550372338818,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__44ab32c639,0.1230857795319008,0.0884086288825862,0.25,False,0.4117215695517854,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.3144896794073583,0.3,0,0.42,0.08,160,0.23669814705518,0.3,20,1.5312136991745433,3.1202024973765992e-18,0.2,plastic,sensitivity,0.0816449871888643,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.072121858464722,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730838
52,260,0.3019794832535809,0.5,0.0883924572620623,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__458bb53fb6,0.1009598753982796,0.0776752910479526,0.25,False,0.4192846596616715,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.3279323172702097,0.3,0,0.42,0.08,160,0.2434774595333319,0.3,20,1.538247969738472,2.620381799566208e-18,0.2,plastic,sensitivity,0.0635024752886071,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0591275795927707,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5086841799420867
52,260,0.2923249649322949,0.5,0.1191550372338818,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__44ab32c639,0.1230857795319008,0.0884086288825862,0.25,False,0.4117215695517854,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.3144896794073583,0.3,0,0.42,0.08,160,0.23669814705518,0.3,20,1.5312136991745433,3.1202024973765992e-18,0.2,plastic,sensitivity,0.0816449871888643,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.072121858464722,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0816449871888643
52,260,0.3249210251371073,0.5,0.0454100182881497,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__f808d2f0e7,0.1141494741500358,0.0740739180969997,0.25,False,0.4097210656977065,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.3630553341989551,0.3,0,0.42,0.08,160,0.2600026676287584,0.4,20,1.577661110874792,2.0557002522338473e-18,0.2,plastic,sensitivity,0.0687356477538586,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0678164245353605,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730951
52,260,0.3249210251371073,0.5,0.0454100182881497,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__f808d2f0e7,0.1141494741500358,0.0740739180969997,0.25,False,0.4097210656977065,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.3630553341989551,0.3,0,0.42,0.08,160,0.2600026676287584,0.4,20,1.577661110874792,2.0557002522338473e-18,0.2,plastic,sensitivity,0.0687356477538586,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0678164245353605,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5437528986071118
52,260,0.32017860924509,0.5,0.0454659838015366,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__35fb96bbc9,0.1150913413013706,0.1006447112369452,0.25,False,0.4071477535085927,0.002,0.006,markov,0.58,hex_cells,40,80,0.9,0.3590350918257519,0.3,0,0.42,0.08,160,0.2584261314326678,0.4,20,1.5673690568447325,2.102251529752961e-18,0.2,plastic,sensitivity,0.0709231794734137,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0663838607177684,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0709231794734137
52,260,0.2990804353107992,0.5,0.0989314064157192,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__51435d1196,0.1264754247642416,0.0821571930858966,0.25,False,0.3965152426383897,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.3297663506985944,0.3,0,0.42,0.08,160,0.2420096700116418,0.4,20,1.5547282051526192,3.3943859760268623e-18,0.2,plastic,sensitivity,0.0840280748060073,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0721522519194245,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.414213562373074
52,260,0.3059948447201764,0.5,0.0741751830132235,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__268564d5fe,0.1139669017151574,0.0919225407374587,0.25,False,0.4026939151901045,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.3420051858318353,0.3,0,0.42,0.08,160,0.2486061237823222,0.4,20,1.558669761800987,3.859155470257156e-18,0.2,plastic,sensitivity,0.0750219496727106,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0752328653592104,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.521053329121382
52,260,0.2990804353107992,0.5,0.0989314064157192,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__51435d1196,0.1264754247642416,0.0821571930858966,0.25,False,0.3965152426383897,0.002,0.01,markov,0.58,hex_cells,40,80,0.9,0.3297663506985944,0.3,0,0.42,0.08,160,0.2420096700116418,0.4,20,1.5547282051526192,3.3943859760268623e-18,0.2,plastic,sensitivity,0.0840280748060073,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0721522519194245,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0840280748060073
52,260,0.2891904337030483,0.5,0.1188135539800437,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__b397d76f9f,0.1205979215561947,0.0895328766185598,0.25,False,0.3968397356696136,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.317047737034858,0.3,0,0.42,0.08,160,0.2356864603688591,0.4,20,1.5359502408848895,3.796644141378483e-18,0.2,plastic,sensitivity,0.0700799934867045,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0739786417493389,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730665
52,260,0.2891904337030483,0.5,0.1188135539800437,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__b397d76f9f,0.1205979215561947,0.0895328766185598,0.25,False,0.3968397356696136,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.317047737034858,0.3,0,0.42,0.08,160,0.2356864603688591,0.4,20,1.5359502408848895,3.796644141378483e-18,0.2,plastic,sensitivity,0.0700799934867045,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0739786417493389,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.49896092001022
52,260,0.2891904337030483,0.5,0.1188135539800437,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__b397d76f9f,0.1205979215561947,0.0895328766185598,0.25,False,0.3968397356696136,0.002,0.016,markov,0.58,hex_cells,40,80,0.9,0.317047737034858,0.3,0,0.42,0.08,160,0.2356864603688591,0.4,20,1.5359502408848895,3.796644141378483e-18,0.2,plastic,sensitivity,0.0700799934867045,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0739786417493389,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0700799934867045
52,260,0.3534490049690308,0.5,-0.0331582124965326,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__43c5211832,0.0795329521092825,0.0586231632525155,0.25,False,0.440617934030058,0.002,0.006,markov,0.62,hex_cells,40,80,0.9,0.3954592028172701,0.3,0,0.42,0.08,160,0.2822094371967545,0.2,20,1.5613634235856295,3.306420572894684e-18,0.2,plastic,sensitivity,0.0409301904301549,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0447254088219951,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730865
52,260,0.3534490049690308,0.5,-0.0331582124965326,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__43c5211832,0.0795329521092825,0.0586231632525155,0.25,False,0.440617934030058,0.002,0.006,markov,0.62,hex_cells,40,80,0.9,0.3954592028172701,0.3,0,0.42,0.08,160,0.2822094371967545,0.2,20,1.5613634235856295,3.306420572894684e-18,0.2,plastic,sensitivity,0.0409301904301549,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0447254088219951,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.539000719174632
52,260,0.3534490049690308,0.5,-0.0331582124965326,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__43c5211832,0.0795329521092825,0.0586231632525155,0.25,False,0.440617934030058,0.002,0.006,markov,0.62,hex_cells,40,80,0.9,0.3954592028172701,0.3,0,0.42,0.08,160,0.2822094371967545,0.2,20,1.5613634235856295,3.306420572894684e-18,0.2,plastic,sensitivity,0.0409301904301549,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0447254088219951,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0409301904301549
52,260,0.3442070162897577,0.5,-0.0193135703793794,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__5ae970b20a,0.0764093500123285,0.055702885844671,0.25,False,0.4527385465940414,0.002,0.01,markov,0.62,hex_cells,40,80,0.9,0.3817908718587559,0.3,0,0.42,0.08,160,0.2757271778106149,0.2,20,1.5566479081774407,2.285392123091066e-18,0.2,plastic,sensitivity,0.0269774143919339,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0459018627654139,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730883
52,260,0.3442070162897577,0.5,-0.0193135703793794,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__5ae970b20a,0.0764093500123285,0.055702885844671,0.25,False,0.4527385465940414,0.002,0.01,markov,0.62,hex_cells,40,80,0.9,0.3817908718587559,0.3,0,0.42,0.08,160,0.2757271778106149,0.2,20,1.5566479081774407,2.285392123091066e-18,0.2,plastic,sensitivity,0.0269774143919339,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0459018627654139,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5336969767947337
52,260,0.3410314436716593,0.5,-0.0101199809921465,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__82663a531d,0.0829777128040464,0.0670225162540205,0.25,False,0.4515055917780549,0.002,0.01,markov,0.62,hex_cells,40,80,0.9,0.3753185414748938,0.3,0,0.42,0.08,160,0.2722734318731929,0.2,20,1.5450695345187506,2.7241378081383223e-18,0.2,plastic,sensitivity,0.0295637397316275,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.039922985617953,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0295637397316275
52,260,0.3281547780590619,0.5,0.0334189281692624,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__a0b953cab6,0.0872119707832908,0.0819371075567249,0.25,False,0.4542066998997576,0.002,0.016,markov,0.62,hex_cells,40,80,0.9,0.3526810380580316,0.3,0,0.42,0.08,160,0.2635204845629597,0.2,20,1.5326863143297993,2.8261597993164923e-18,0.2,plastic,sensitivity,0.0440662171158182,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.049298606735678,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730734
52,260,0.3319672179017282,0.5,0.0244423921123153,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__c0a1eed670,0.0916550289157363,0.0705043074127602,0.25,False,0.4563481029199359,0.002,0.016,markov,0.62,hex_cells,40,80,0.9,0.3585907200811961,0.3,0,0.42,0.08,160,0.2648999734881264,0.2,20,1.5368257830838463,2.9639377334767307e-18,0.2,plastic,sensitivity,0.0520474532709352,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0494473683144925,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5121020989266
52,260,0.3319672179017282,0.5,0.0244423921123153,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__c0a1eed670,0.0916550289157363,0.0705043074127602,0.25,False,0.4563481029199359,0.002,0.016,markov,0.62,hex_cells,40,80,0.9,0.3585907200811961,0.3,0,0.42,0.08,160,0.2648999734881264,0.2,20,1.5368257830838463,2.9639377334767307e-18,0.2,plastic,sensitivity,0.0520474532709352,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0494473683144925,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0520474532709352
52,260,0.3415283828637523,0.5,-0.0023951330685644,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__0b361a5555,0.1008273873365808,0.067422728823037,0.25,False,0.431350026307725,0.002,0.006,markov,0.62,hex_cells,40,80,0.9,0.3810637512720738,0.3,0,0.42,0.08,160,0.2734843414727329,0.3,20,1.5838017111987333,3.1039273424837598e-18,0.2,plastic,sensitivity,0.0705519013314413,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.059585191006375,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.4142135623730914
