L_markov,T_markov,activity_late_markov,alpha_async,autocorr_late_markov,bias_mean_late_markov,block_fraction_markov,coherence_late_markov,config_id_markov,corr_A_late_markov,corr_B_late_markov,dephase_markov,diagonal_ablation,entropy_late_markov,eta_intrinsic_markov,eta_weight,formalism_markov,gamma,geometry,imprint_duration_markov,imprint_start_markov,imprint_strength_markov,interface_density_late_markov,intrinsic_bias_limit_markov,intrinsic_enabled,intrinsic_target_activity_markov,lesion_fraction_markov,lesion_time_markov,memory_mean_late_markov,memory_strength,metric_stride_markov,neighbor_pattern_entropy_late_markov,orientation_anisotropy_late_markov,p0_markov,plasticity,profile_markov,repair_reference_corr_markov,save_dense_markov,schedule,second_imprint_duration_markov,second_imprint_start_markov,second_lesion_time_markov,seed,sensitivity_point_markov,sequential_events_per_sweep_markov,sigma_birth,sigma_survive,snapshot_every_markov,spectral_peak_fraction_late_markov,structural_additions_total_markov,structural_enabled,structural_interval_markov,structural_link_fraction_late_markov,structural_min_degree_markov,structural_removals_total_markov,structural_rewire_probability_markov,structural_swap_tolerance_markov,structural_target_fraction_markov,structural_utility_tau_markov,task,tau_memory_markov,theta_input_markov,theta_memory_markov,theta_phase_markov,weight_decay_markov,weight_sum_markov,order_bias_markov,L_ql,T_ql,activity_late_ql,autocorr_late_ql,bias_mean_late_ql,block_fraction_ql,coherence_late_ql,config_id_ql,corr_A_late_ql,corr_B_late_ql,dephase_ql,entropy_late_ql,eta_intrinsic_ql,formalism_ql,imprint_duration_ql,imprint_start_ql,imprint_strength_ql,interface_density_late_ql,intrinsic_bias_limit_ql,intrinsic_target_activity_ql,lesion_fraction_ql,lesion_time_ql,memory_mean_late_ql,metric_stride_ql,neighbor_pattern_entropy_late_ql,orientation_anisotropy_late_ql,p0_ql,profile_ql,repair_reference_corr_ql,save_dense_ql,second_imprint_duration_ql,second_imprint_start_ql,second_lesion_time_ql,sensitivity_point_ql,sequential_events_per_sweep_ql,snapshot_every_ql,spectral_peak_fraction_late_ql,structural_additions_total_ql,structural_interval_ql,structural_link_fraction_late_ql,structural_min_degree_ql,structural_removals_total_ql,structural_rewire_probability_ql,structural_swap_tolerance_ql,structural_target_fraction_ql,structural_utility_tau_ql,tau_memory_ql,theta_input_ql,theta_memory_ql,theta_phase_ql,weight_decay_ql,weight_sum_ql,order_bias_ql,d_activity_late,d_entropy_late,d_repair_reference_corr,d_neighbor_pattern_entropy_late,divergence_score
52,280,0.2269215347702317,0.5,0.3834596631079438,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__23a722a586,0.2382523438575035,0.1815441679890354,0.25,False,0.3386835696982423,0.002,0.016,markov,0.68,extended_moore_r2,40,90,0.9,0.2008096318918097,0.3,0,0.42,0.08,180,0.1737596423409539,0.0,20,1.3458576069435892,6.553849456565843e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1030569512694367,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.056708175868468,52,280,0.3616261978267036,0.2883766157774227,0.0,0.125,0.2875736600875611,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__a5504ff233,0.1352057433982165,0.0982455149752919,0.25,0.717620318041619,0.002,ql,40,90,0.9,0.2067453002897186,0.3,0.42,0.08,180,0.2822240765900239,20,1.090121604744661,6.038154163655792e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.062307111519678,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0369602284229246,0.13470466305647188,0.37893674834337665,0.0,0.25573600219892834,0.7693774135987769
52,280,0.2262372227064011,0.5,0.3546580409263684,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s1__5ac81a624b,0.2435095262457933,0.1785860189136336,0.25,True,0.328803969030577,0.002,0.016,markov,0.68,extended_moore_r2,40,90,0.9,0.2073530683114058,0.3,0,0.42,0.08,180,0.1743456757498574,0.0,20,1.3420404467081235,6.6434539499598744e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1044158729919185,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0649235073321596,52,280,0.2262372227064011,0.3546580409263684,0.0,0.125,0.0,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s1__c4ba8a8b10,0.2435095262457933,0.1785860189136336,0.25,0.328803969030577,0.002,ql,40,90,0.9,0.2073530683114059,0.3,0.42,0.08,180,0.1743456757498574,20,1.3420404467081235,6.3140538245125494e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.1044158729919186,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0649235073321597,0.0,0.0,0.0,0.0,0.0
52,280,0.2092414773178689,0.5,0.3880507007622898,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__1a5ad586c4,0.2592359353767752,0.1965973179359624,0.25,False,0.3033569762738328,0.002,0.016,markov,0.68,extended_moore_r2,40,90,0.9,0.1922468666617229,0.3,0,0.42,0.08,180,0.1633738299050945,0.3,20,1.3163947981362727,7.205754085358421e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0991961743797949,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0626386174408128,52,280,0.3514200770882899,0.3010274291571228,0.0,0.125,0.2995599166102375,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__18b4ccedc1,0.1522296755681641,0.1049834424136234,0.25,0.7032126858227842,0.002,ql,40,90,0.9,0.2041468198391188,0.3,0.42,0.08,180,0.275297655562192,20,1.1369598578245208,6.65210505867411e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0630412697171351,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0472462331545407,0.14217859977042097,0.3998557095489514,0.0,0.1794349403117519,0.7214692496311242
52,280,0.2092414773178689,0.5,0.3880507007622898,0.0,0.125,0.0,extended_moore_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__adacfacdd4,0.2592359353767752,0.1965973179359624,0.25,True,0.3033569762738328,0.002,0.016,markov,0.68,extended_moore_r2,40,90,0.9,0.1922468666617229,0.3,0,0.42,0.08,180,0.1633738299050945,0.3,20,1.3163947981362727,7.205754085358421e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0991961743797949,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0626386174408128,52,280,0.2092414773178688,0.3880507007622898,0.0,0.125,0.0,extended_moore_r2__ql__fixed__intr0__struct0__alpha_async__order_ba__s2__c6e2eb4983,0.2592359353767753,0.1965973179359624,0.25,0.3033569762738328,0.002,ql,40,90,0.9,0.1922468666617229,0.3,0.42,0.08,180,0.1633738299050945,20,1.3163947981362727,5.999314105405239e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0991961743797948,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0626386174408129,1.1102230246251565e-16,0.0,0.0,0.0,1.1102230246251565e-16
52,280,0.2263013729862223,0.5,0.5765414049145599,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__3955e255bc,0.2088560854061388,0.1974209595285286,0.25,False,0.4171495134296725,0.002,0.016,markov,0.68,extended_moore_r2,40,90,0.9,0.144467802605593,0.3,0,0.42,0.08,180,0.1715084499393117,0.0,20,1.272183164451395,9.284496826392134e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1034640340006154,0,0,40,0.989737426035503,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0114351258776101,52,280,0.360171819454649,0.307142431418191,0.0,0.125,0.2798860196439869,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__d5d47a9836,0.0802889279050259,0.0870749787099071,0.25,0.7405238629146838,0.002,ql,40,90,0.9,0.1943786725682404,0.3,0.42,0.08,180,0.2836210100010867,20,1.1177756525104792,6.78689122779142e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0633688091029085,0,40,0.9911550788954636,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0067860508048811,0.1338704464684267,0.32337434948501126,0.0,0.15440751194091584,0.6116523078943538
52,280,0.2241841106906191,0.5,0.6031388575782792,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__ac117423e5,0.2245909149971838,0.2083346221471921,0.25,True,0.412046342040667,0.002,0.016,markov,0.68,extended_moore_r2,40,90,0.9,0.1380489973871095,0.3,0,0.42,0.08,180,0.1682418376887291,0.0,20,1.2619845077316816,8.887883510941551e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1107847013977753,0,0,40,0.9902459319526628,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0162562928499917,52,280,0.2241841106906198,0.6031388575782807,0.0,0.125,0.0,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__e7abe5bd1e,0.2245909149971831,0.2083346221471916,0.25,0.412046342040667,0.002,ql,40,90,0.9,0.1380489973871096,0.3,0.42,0.08,180,0.1682418376887292,20,1.2619845077316816,1.0120414586308398e-17,0.2,ablation,,False,40,170,230,-1,1.0,80,0.1107847013977762,0,40,0.9902459319526628,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0162562928499915,6.938893903907228e-16,0.0,0.0,0.0,6.938893903907228e-16
52,280,0.2105465279701411,0.5,0.5911779713428974,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__c68e0f2919,0.2027665629119076,0.2059372676182,0.25,False,0.3907809052910121,0.002,0.016,markov,0.68,extended_moore_r2,40,90,0.9,0.1348271926933483,0.3,0,0.42,0.08,180,0.1627033337993273,0.3,20,1.2287915625241854,7.964047515207407e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1058750331170837,0,0,40,0.99132458086785,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,0.0031707047062924,52,280,0.3474087478291349,0.3141794457099713,0.0,0.125,0.2937650829654918,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s2__e04a7ab7d2,0.1000008907981018,0.0911426452669177,0.25,0.7215895045927688,0.002,ql,40,90,0.9,0.1951029210794179,0.3,0.42,0.08,180,0.2746756883040244,20,1.1320661081176293,7.184902132025701e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0615048601425043,0,40,0.991000986193294,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0088582455311841,0.1368622198589938,0.3308085993017567,0.0,0.09672545440655611,0.5643962735673066
52,280,0.1994190179786208,0.5,0.5912621628454707,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__71d463e369,0.2370507881851694,0.2297452873277795,0.25,True,0.3656344329609267,0.002,0.016,markov,0.68,extended_moore_r2,40,90,0.9,0.1328518534916991,0.3,0,0.42,0.08,180,0.1548195956610644,0.3,20,1.2389851490771746,8.410313755948182e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1100359580832992,0,0,40,0.9892597386587773,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0073055008573898,52,280,0.1994190179786207,0.5912621628454698,0.0,0.125,0.0,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__04039eddbd,0.2370507881851692,0.2297452873277791,0.25,0.3656344329609264,0.002,ql,40,90,0.9,0.1328518534916993,0.3,0.42,0.08,180,0.1548195956610643,20,1.2389851490771746,1.0222478338390357e-17,0.2,ablation,,False,40,170,230,-1,1.0,80,0.110035958083299,0,40,0.9892597386587773,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.00730550085739,1.1102230246251565e-16,2.7755575615628914e-16,0.0,0.0,3.885780586188048e-16
52,280,0.4208367659257614,0.5,-0.2228185108392173,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s1__8cec66e9d6,0.0492600319415572,0.0272118905476157,0.25,False,0.4826318077567677,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4769250528693689,0.3,0,0.42,0.08,180,0.3391597485785112,0.0,20,1.493471632129161,2.728823363127842e-18,0.2,fixed,ablation,0.0230810898354541,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0286653687522327,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4621291414696771,-0.4021826497044351,0.0,0.125,0.2898452603184437,hex_cells__ql__fixed__intr0__struct0__alpha_async__lesion__s1__df5eeaa66d,0.0065954582234925,-0.0183625564618719,0.25,0.5600069343634542,0.002,ql,40,90,0.9,0.5217321490658189,0.3,0.42,0.08,180,0.4061847395647579,20,1.2266141997123523,2.61135830657101e-18,0.2,ablation,0.0061277300257568,False,40,170,230,-1,1.0,80,0.0292246102156016,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.04129237554391568,0.0773751266066865,0.0169533598096973,0.2668574324168087,0.4024782943771082
52,280,0.4230103892989545,0.5,-0.2301460218275937,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__8591315e81,0.0450064266353979,0.0340518556333016,0.25,True,0.478685682918831,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.482449859267658,0.3,0,0.42,0.08,180,0.3410895958879644,0.0,20,1.505148889019979,3.0430206888873187e-18,0.2,fixed,ablation,0.0225508034026783,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0290290603701471,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4230103892844561,-0.2301460218283257,0.0,0.125,0.0,hex_cells__ql__fixed__intr0__struct0__alpha_async__lesion__s2__2eaf76260f,0.045006426650274,0.0340518556433548,0.25,0.4786856829206614,0.002,ql,40,90,0.9,0.4824498592679805,0.3,0.42,0.08,180,0.3410895958886255,20,1.505148889019979,2.5841946672258813e-18,0.2,ablation,0.0225508034653926,False,40,170,230,-1,1.0,80,0.0290290603601977,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,1.449840247857992e-11,1.8303691895482643e-12,6.271429903170755e-11,0.0,7.904307069983574e-11
52,280,0.4003482664415501,0.5,-0.1557701060931026,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s1__258ccf0ea8,0.0586942955578497,0.0359418183127869,0.25,False,0.4557597128062948,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4567973350509264,0.3,0,0.42,0.08,180,0.3237262170423872,0.3,20,1.5725625165718962,2.348451508283395e-18,0.2,fixed,ablation,0.0245821367197876,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0356452527342222,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4595711792160102,-0.3995302362464308,0.0,0.125,0.2894379915264602,hex_cells__ql__fixed__intr0__struct0__alpha_async__lesion__s1__1401fc782e,0.0177028336272517,-0.0139921885695517,0.25,0.5664529421690591,0.002,ql,40,90,0.9,0.5154909983749101,0.3,0.42,0.08,180,0.4032320728511201,20,1.2602008810867729,2.7673419348164783e-18,0.2,ablation,0.0172537110194642,False,40,170,230,-1,1.0,80,0.027384107251568,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.059222912774460124,0.11069322936276427,0.0073284257003233995,0.3123616354851233,0.48960620332267113
52,280,0.4086642842177525,0.5,-0.177197897368439,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__lesion__s2__6dfb00f229,0.0675476694950509,0.0408881806692843,0.25,True,0.4692221506130967,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.462175212479247,0.3,0,0.42,0.08,180,0.3278243311280596,0.3,20,1.555539077149957,1.997141588585739e-18,0.2,fixed,ablation,0.0422435705487908,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0328842355194051,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.408664289546182,-0.1771978974597615,0.0,0.125,0.0,hex_cells__ql__fixed__intr0__struct0__alpha_async__lesion__s2__71807806ec,0.0675476654224529,0.0408881767681928,0.25,0.4692221500296127,0.002,ql,40,90,0.9,0.4621752164781705,0.3,0.42,0.08,180,0.3278243317881946,20,1.555539077149957,2.2469306410196918e-18,0.2,ablation,0.0422435577611733,False,40,170,230,-1,1.0,80,0.0328842335109161,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,5.328429475426333e-09,5.834839833518402e-10,1.2787617499621096e-08,0.0,1.869953095839927e-08
52,280,0.39011784332016,0.5,-0.1493169544201583,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__7f156e6fb8,0.0510726727950291,0.0176072652667032,0.25,False,0.5317445436755818,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4187599293603433,0.3,0,0.42,0.08,180,0.3159399337450441,0.0,20,1.4589792860041917,2.285272504647609e-18,0.2,plastic,ablation,0.0324083818541401,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0221130382700538,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.4320677791581356,-0.3627033565119712,0.0,0.125,0.276989616907106,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__101128298e,-0.0017379241490521,0.0036844957323072,0.25,0.6135258622134021,0.002,ql,40,90,0.9,0.4663564670289793,0.3,0.42,0.08,180,0.3836386750281254,20,1.2742000257060913,2.6995203396904557e-18,0.2,ablation,0.0083004991334934,False,40,170,230,-1,1.0,80,0.0198950274996518,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.04194993583797563,0.08178131853782034,0.0241078827206467,0.18477926029810043,0.33261839739454313
52,280,0.3870062288183357,0.5,-0.1489343938005105,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s2__6dea24d6dd,0.0360819501461681,0.0318823778184283,0.25,True,0.5333883147162836,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.4163380351797419,0.3,0,0.42,0.08,180,0.3152980349445599,0.0,20,1.4610753671126648,2.9360579555639492e-18,0.2,plastic,ablation,0.0167658042144433,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0273176012735101,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.3870195963202024,-0.1489449378788818,0.0,0.125,0.0,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s2__eb9399e72b,0.0361255264506462,0.0319594589872731,0.25,0.5333620567585777,0.002,ql,40,90,0.9,0.4163682989851609,0.3,0.42,0.08,180,0.3152998772245642,20,1.4610753671126648,2.4650379047950763e-18,0.2,ablation,0.0168937842156329,False,40,170,230,-1,1.0,80,0.0273168666318617,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,1.3367501866701215e-05,2.6257957705833057e-05,0.00012798000118960026,0.0,0.00016760546076213453
52,280,0.3665990466168725,0.5,-0.0779013584802622,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__5b426be708,0.0490779311969696,0.0307354259827406,0.25,False,0.4962692435847803,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.3976779432524285,0.3,0,0.42,0.08,180,0.2975995343033978,0.3,20,1.5198503073933178,3.37177310581222e-18,0.2,plastic,ablation,0.0027158636689157,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0346441912648206,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.430591789127327,-0.3523693207312638,0.0,0.125,0.2773060715108035,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__970de7bc18,-0.0035295789094502,0.0016878582912071,0.25,0.6153959828921495,0.002,ql,40,90,0.9,0.4610963456830302,0.3,0.42,0.08,180,0.3790207888048401,20,1.276218087816572,3.404795852474986e-18,0.2,ablation,0.0033949124612255,False,40,170,230,-1,1.0,80,0.0229291446377153,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.0639927425104545,0.11912673930736917,0.0006790487923098,0.24363221957674575,0.4274307501868792
52,280,0.3665990466168725,0.5,-0.0779013584802622,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__6a2366a128,0.0490779311969696,0.0307354259827406,0.25,True,0.4962692435847803,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.3976779432524285,0.3,0,0.42,0.08,180,0.2975995343033978,0.3,20,1.5198503073933178,3.37177310581222e-18,0.2,plastic,ablation,0.0027158636689157,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0346441912648206,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,52,280,0.3665639317117806,-0.0779418146513666,0.0,0.125,0.0,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__3a981da694,0.0490551164958351,0.0306909789260438,0.25,0.4962147798911465,0.002,ql,40,90,0.9,0.397697544906306,0.3,0.42,0.08,180,0.297595728252833,20,1.5198503073933178,3.3960990506646734e-18,0.2,ablation,0.002649487657354,False,40,170,230,-1,1.0,80,0.0346194521592407,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,3.511490509189308e-05,5.446369363382164e-05,6.637601156169988e-05,0.0,0.0001559546102874146
52,280,0.1815214362414373,0.5,0.3550104812112247,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__order_ab__s1__bfc5b8c1df,0.2534567252968242,0.2464649613585228,0.25,False,0.2400814389085246,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.1902308927539201,0.3,0,0.42,0.08,180,0.1461068650031918,0.0,20,1.3120301598671151,3.886036968432474e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0843572921992895,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.0069917639383013,52,280,0.3079088276391798,0.0845817614750497,0.0,0.125,0.3971148286055767,hex_cells__ql__fixed__intr0__struct0__alpha_async__order_ab__s1__ee1bc20a84,0.1612213916585195,0.1497292146543265,0.25,0.5469714706395308,0.002,ql,40,90,0.9,0.2793035787562291,0.3,0.42,0.08,180,0.2458474044703852,20,1.4497042756498633,5.3417520454882095e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0579892796785317,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0114921770041929,0.12638739139774252,0.30689003173100615,0.0,0.13767411578274813,0.5709515389114967
52,280,0.1831275539153575,0.5,0.3574316414406466,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__order_ab__s2__69ada65f59,0.2580461189756215,0.2386520689048246,0.25,True,0.2401081907153453,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.1913508051275931,0.3,0,0.42,0.08,180,0.145680837621365,0.0,20,1.3250817562211707,5.708942884010192e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0851856513103205,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.0193940500707968,52,280,0.1831275539153569,0.3574316414406446,0.0,0.125,0.0,hex_cells__ql__fixed__intr0__struct0__alpha_async__order_ab__s2__d456063ad6,0.2580461189756304,0.2386520689048262,0.25,0.2401081907153432,0.002,ql,40,90,0.9,0.1913508051275932,0.3,0.42,0.08,180,0.1456808376213649,20,1.3250817562211707,4.397069469534207e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.0851856513103208,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0193940500708041,6.106226635438361e-16,2.1094237467877974e-15,0.0,0.0,2.7200464103316335e-15
52,280,0.1706522615096458,0.5,0.3617064154156909,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__alpha_async__order_ab__s1__a44de56b99,0.2648346992469249,0.2590788474252034,0.25,False,0.2237046774801971,0.002,0.016,markov,0.68,hex_cells,40,90,0.9,0.1811570996542137,0.3,0,0.42,0.08,180,0.1391933337970302,0.3,20,1.2803105925036178,4.972299423157662e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0916453872832534,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.0057558518217214,52,280,0.2984587860619321,0.101767521986434,0.0,0.125,0.4002189223074497,hex_cells__ql__fixed__intr0__struct0__alpha_async__order_ab__s1__da7d03d733,0.1624794711998876,0.1593246025611199,0.25,0.5427585229013977,0.002,ql,40,90,0.9,0.2686108766010938,0.3,0.42,0.08,180,0.2415364135070954,20,1.4390355154536305,4.283883536408785e-18,0.2,ablation,,False,40,170,230,-1,1.0,80,0.063305187124433,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0031548686387676,0.1278065245522863,0.31905384542120063,0.0,0.15872492295001273,0.6055852929234997
