L_markov,T_markov,activity_late_markov,alpha_async,autocorr_late_markov,bias_mean_late_markov,block_fraction_markov,coherence_late_markov,config_id_markov,corr_A_late_markov,corr_B_late_markov,dephase_markov,diagonal_ablation,entropy_late_markov,eta_intrinsic_markov,eta_weight,formalism_markov,gamma,geometry,imprint_duration_markov,imprint_start_markov,imprint_strength_markov,interface_density_late_markov,intrinsic_bias_limit_markov,intrinsic_enabled,intrinsic_target_activity_markov,lesion_fraction_markov,lesion_time_markov,memory_mean_late_markov,memory_strength,metric_stride_markov,neighbor_pattern_entropy_late_markov,orientation_anisotropy_late_markov,p0_markov,plasticity,profile_markov,save_dense_markov,schedule,second_imprint_duration_markov,second_imprint_start_markov,second_lesion_time_markov,seed,sensitivity_point_markov,sequential_events_per_sweep_markov,sigma_birth,sigma_survive,snapshot_every_markov,spectral_peak_fraction_late_markov,structural_additions_total_markov,structural_enabled,structural_interval_markov,structural_link_fraction_late_markov,structural_min_degree_markov,structural_removals_total_markov,structural_rewire_probability_markov,structural_swap_tolerance_markov,structural_target_fraction_markov,structural_utility_tau_markov,task,tau_memory_markov,theta_input_markov,theta_memory_markov,theta_phase_markov,weight_decay_markov,weight_sum_markov,repair_reference_corr_markov,L_ql,T_ql,activity_late_ql,autocorr_late_ql,bias_mean_late_ql,block_fraction_ql,coherence_late_ql,config_id_ql,corr_A_late_ql,corr_B_late_ql,dephase_ql,entropy_late_ql,eta_intrinsic_ql,formalism_ql,imprint_duration_ql,imprint_start_ql,imprint_strength_ql,interface_density_late_ql,intrinsic_bias_limit_ql,intrinsic_target_activity_ql,lesion_fraction_ql,lesion_time_ql,memory_mean_late_ql,metric_stride_ql,neighbor_pattern_entropy_late_ql,orientation_anisotropy_late_ql,p0_ql,profile_ql,save_dense_ql,second_imprint_duration_ql,second_imprint_start_ql,second_lesion_time_ql,sensitivity_point_ql,sequential_events_per_sweep_ql,snapshot_every_ql,spectral_peak_fraction_late_ql,structural_additions_total_ql,structural_interval_ql,structural_link_fraction_late_ql,structural_min_degree_ql,structural_removals_total_ql,structural_rewire_probability_ql,structural_swap_tolerance_ql,structural_target_fraction_ql,structural_utility_tau_ql,tau_memory_ql,theta_input_ql,theta_memory_ql,theta_phase_ql,weight_decay_ql,weight_sum_ql,repair_reference_corr_ql,d_activity_late,d_entropy_late,d_repair_reference_corr,d_neighbor_pattern_entropy_late,divergence_score
56,320,0.4652881768880023,0.5,-0.4241895429136631,0.0,0.125,0.0,hex_cells__markov__fixed__intr0__struct0__sequential__lesion__s3__da8bd6228f,0.0083058854053359,0.0052831131727258,0.25,False,0.4899835581884444,0.002,0.016,markov,0.68,hex_cells,40,100,0.9,0.5550722198001024,0.3,0,0.42,0.08,210,0.4585755177284823,0.2,20,1.29074049156348,2.1435940191460333e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.023628878318447,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0069399945524695,56,320,0.459524605689228,-0.3995214626438478,0.0,0.125,0.2975786953124102,hex_cells__ql__fixed__intr0__struct0__sequential__lesion__s3__2a071d3534,0.0269721785931826,-0.0025206661267246,0.25,0.5416215977758589,0.002,ql,40,100,0.9,0.5315788665550895,0.3,0.42,0.08,210,0.4576683701870853,20,1.2063303953413342,2.4831530793684927e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0134350554693903,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0292783767463952,0.005763571198774298,0.05163803958741453,0.0223383821939257,0.08441009622214568,0.1641500892022602
56,320,0.4269805817198286,0.5,-0.367406233175463,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__sequential__lesion__s1__2e61e17a0e,-0.0082658030000517,0.0082933475055083,0.25,False,0.5688031735909266,0.002,0.016,markov,0.68,hex_cells,40,100,0.9,0.4829000068286249,0.3,0,0.42,0.08,210,0.4218846911966619,0.2,20,1.330723051030808,2.1995678709238223e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0286830863027731,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.00181606201203,56,320,0.4212143715285328,-0.346169655505076,0.0,0.125,0.2781971648500784,hex_cells__ql__plastic__intr0__struct0__sequential__lesion__s1__5244e57a49,0.0115059553280346,0.0009423423172915,0.25,0.6122087709509906,0.002,ql,40,100,0.9,0.4564956916947013,0.3,0.42,0.08,210,0.420143623857783,20,1.3014253288068671,3.197461915390659e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0179334229453245,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0138202004264943,0.005766210191295806,0.043405597360064,0.015636262438524298,0.02929772222394078,0.09410579221382488
56,320,0.3934075369667644,0.5,-0.1777468674244285,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__sequential__baseline__s3__8a5d9cc4ce,-0.0055855968628484,-0.0101678805331461,0.25,False,0.6822747964583509,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.3592705985993481,0.3,0,0.42,0.08,210,0.3897642571305432,0.2,20,1.5719252130768038,3.1432860545677078e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0036407095390418,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,56,320,0.386525609037937,-0.1608892615651279,0.0,0.125,0.2920537603701175,honeycomb__ql__fixed__intr0__struct0__sequential__baseline__s3__c43237b212,-0.0002866323150188,-0.0130901726404706,0.25,0.6938526659728987,0.002,ql,40,100,0.9,0.3463924243526113,0.3,0.42,0.08,210,0.3880754726576394,20,1.5486184044637945,1.4772940167388596e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0034161241446268,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.006881927928827414,0.011577869514547867,0.0,0.023306808613009267,0.04176660605638455
56,320,0.3905558304059719,0.5,-0.1707932585486404,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__sequential__baseline__s3__077fcad983,-0.0085199962752509,-0.0060958048702095,0.25,False,0.677577882214071,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.3591708885122395,0.3,0,0.42,0.08,210,0.3895828243101765,0.2,20,1.5928337169269131,1.7030292795046226e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0039870983459993,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,56,320,0.3877952082193206,-0.1719879591183124,0.0,0.125,0.2890520207093364,honeycomb__ql__plastic__intr0__struct0__sequential__baseline__s3__3e715cd6c4,0.0070472930678655,-0.0163247852039937,0.25,0.6895539153281284,0.002,ql,40,100,0.9,0.3517160309655605,0.3,0.42,0.08,210,0.3897179908422593,20,1.5624259163993386,1.799240484502535e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0032942695466839,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.002760622186651296,0.011976033114057372,0.0,0.030407800527574524,0.04514445582828319
56,320,0.1853068513268821,0.5,0.3966770485000301,0.0,0.125,0.0,honeycomb__markov__fixed__intr0__struct0__sequential__lesion__s2__3e9459619b,0.1940651180796807,0.1944503911574566,0.25,False,0.3202171812840071,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.1737192746859331,0.3,0,0.42,0.08,210,0.1736947662915949,0.2,20,1.325225037669535,2.2250341306109205e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.1747466986836544,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1785862218631239,56,320,0.3931895959717202,-0.171500030704729,0.0,0.125,0.2906200442230667,honeycomb__ql__fixed__intr0__struct0__sequential__lesion__s2__00cf19ce79,-0.0061610719825462,-0.0036729059250141,0.25,0.6973744551694677,0.002,ql,40,100,0.9,0.350553773850303,0.3,0.42,0.08,210,0.3839112640573508,20,1.5257133451552407,2.0003808556884725e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0039453398233502,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0007727720601494,0.2078827446448381,0.3771572738854606,0.17935899392327329,0.20048830748570579,0.9648873199392778
56,320,0.1756920254826124,0.5,0.4310292865505925,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__sequential__lesion__s1__dc6e692c4b,0.2145885372150403,0.1976005631454395,0.25,False,0.3139760599303033,0.002,0.016,markov,0.68,honeycomb,40,100,0.9,0.1601209896125157,0.3,0,0.42,0.08,210,0.1689473308927341,0.2,20,1.2804888414340825,2.032517865097549e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.1793704623461264,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1605728926651606,56,320,0.3897923532242223,-0.1802368265209224,0.0,0.125,0.2933759026755341,honeycomb__ql__plastic__intr0__struct0__sequential__lesion__s1__b71709d013,-0.0006625024029889,-0.0231015875042589,0.25,0.6912209661969234,0.002,ql,40,100,0.9,0.3538338505436554,0.3,0.42,0.08,210,0.381992438551943,20,1.5540240523558173,1.2113607936520121e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0029458992316859,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,-0.0164823200708012,0.2141003277416099,0.3772449062666201,0.17705521273596178,0.27353521092173483,1.0419356576659267
56,320,0.482421703895952,0.5,-0.3222123792952642,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__sequential__baseline__s2__c604414016,-0.0042421569416883,-0.0020915373519442,0.25,False,0.1351089914804204,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.6292599518605876,0.3,0,0.42,0.08,210,0.4823689262181385,0.2,20,0.998955164360408,3.584126549376633e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0514029721990751,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,56,320,0.4828966851220973,-0.3196350488047658,0.0,0.125,0.3324347762159803,honeycomb_nnn__ql__fixed__intr0__struct0__sequential__baseline__s2__ccdd6f2d24,0.0079229089663771,0.008509008123618,0.25,0.2592701265851306,0.002,ql,40,100,0.9,0.5994320331526657,0.3,0.42,0.08,210,0.4828221089404723,20,0.9986293139677892,2.8560332602459277e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0446446289948736,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.00047498122614531013,0.12416113510471019,0.0,0.00032585039261878723,0.12496196672347429
56,320,0.407311832779596,0.5,-0.2851546565885152,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__sequential__baseline__s1__35683b4d58,0.0003103203361712,0.0150446505222633,0.25,False,0.6318192730957731,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.4216802676756073,0.3,0,0.42,0.08,210,0.4098105581418069,0.2,20,0.9370445849755972,4.919867771206242e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0807302132613254,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,56,320,0.3927988908526679,-0.2774656274083277,0.0,0.125,0.2575046415136245,honeycomb_nnn__ql__plastic__intr0__struct0__sequential__baseline__s1__240882079e,0.0001663440424557,-0.0030931748766128,0.25,0.6735388600173922,0.002,ql,40,100,0.9,0.3879545363732394,0.3,0.42,0.08,210,0.3950652208288526,20,0.8117263012700698,3.706778062407511e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0770506436059658,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.014512941926928091,0.041719586921619034,0.0,0.12531828370552733,0.18155081255407446
56,320,0.4824305048629993,0.5,-0.3235829450148253,0.0,0.125,0.0,honeycomb_nnn__markov__fixed__intr0__struct0__sequential__lesion__s3__4b918fed70,0.0094588984108956,-0.0076631277943226,0.25,False,0.1321446999309349,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.632019080821733,0.3,0,0.42,0.08,210,0.4777765839875094,0.2,20,0.9991545641890922,3.775031222778356e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0326653386251164,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0098552778639453,56,320,0.4811202219061736,-0.3186516191844584,0.0,0.125,0.3294542717854005,honeycomb_nnn__ql__fixed__intr0__struct0__sequential__lesion__s3__08bf5ba9fe,0.0176984847701074,0.0100007162923066,0.25,0.2635652731012661,0.002,ql,40,100,0.9,0.5984020959314416,0.3,0.42,0.08,210,0.4789012992692387,20,0.9988346147416426,2.397242323697117e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0243379097920544,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0177246350931985,0.0013102829568257257,0.1314205731703312,0.0078693572292532,0.00031994944744961895,0.14092016280385974
56,320,0.4186441974512753,0.5,-0.2982953312758579,0.0,0.125,0.0,honeycomb_nnn__markov__plastic__intr0__struct0__sequential__lesion__s3__ea9ae6703c,-0.0110472337634303,-0.0158415517144983,0.25,False,0.5532134016214507,0.002,0.016,markov,0.68,honeycomb_nnn,40,100,0.9,0.4689773496102946,0.3,0,0.42,0.08,210,0.4172602914861941,0.2,20,1.0601149859405152,2.9723713995688244e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0453741766293712,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,-0.0043779332089988,56,320,0.4100648929293506,-0.2912262602107114,0.0,0.125,0.2651920526975294,honeycomb_nnn__ql__plastic__intr0__struct0__sequential__lesion__s3__8171852723,0.0118133705312438,0.0002926648358364,0.25,0.5838425771845569,0.002,ql,40,100,0.9,0.4522470710038353,0.3,0.42,0.08,210,0.4107614910345407,20,1.008392990839395,3.437137828784773e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0663615188982842,0,40,0.9999645691609976,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0188517454685123,0.00857930452192468,0.03062917556310618,0.0232296786775111,0.0517219951011203,0.11416015386366227
56,320,0.4140292655866231,0.5,-0.3076695009926453,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__sequential__baseline__s1__556ee7f8f8,-0.0050077755097865,0.0135138476412733,0.25,False,0.6029582343032157,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.442179858222147,0.3,0,0.42,0.08,210,0.4147002631255604,0.2,20,1.390026922399924,4.843753682676042e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0588692079774425,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,56,320,0.4140150717979892,-0.2962015554884493,0.0,0.125,0.3192810152676615,square_moore__ql__fixed__intr0__struct0__sequential__baseline__s1__a17dcb503d,0.0081299122278721,0.0055996840275639,0.25,0.6055760725434743,0.002,ql,40,100,0.9,0.4392946323042028,0.3,0.42,0.08,210,0.4129852388460976,20,1.3765398841087826,5.5856030482954665e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.1113699026688271,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,1.4193788633931614e-05,0.0026178382402586298,0.0,0.013487038291141396,0.016119070320033957
56,320,0.4006702650125412,0.5,-0.3932115955679176,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__baseline__s1__679d3f99e0,-0.0045184327057987,-0.0066636863908181,0.25,False,0.5109797599692679,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.5087202367781513,0.3,0,0.42,0.08,210,0.4017514575272088,0.2,20,1.5705298363390103,2.828924776737471e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.149804933094912,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,56,320,0.3981165505706658,-0.3763297634938232,0.0,0.125,0.2898726694921276,square_moore__ql__plastic__intr0__struct0__sequential__baseline__s1__3648208f66,-0.0007588423726657,0.0012959276166564,0.25,0.5596809175265854,0.002,ql,40,100,0.9,0.4807601226137962,0.3,0.42,0.08,210,0.3987264823203122,20,1.543947918684068,2.9489878069007005e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.078543601821822,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.00255371444187541,0.04870115755731752,0.0,0.026581917654942222,0.07783678965413515
56,320,0.4132227476701144,0.5,-0.3108791292643478,0.0,0.125,0.0,square_moore__markov__fixed__intr0__struct0__sequential__lesion__s3__bc7afc1844,-0.0049856506643826,0.0052255566969136,0.25,False,0.5889573377031495,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.4486779722522825,0.3,0,0.42,0.08,210,0.4102458942943961,0.2,20,1.411129433473093,4.5500030521598664e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,3,-1,1.0,0.6,0.6,80,0.0879288745032881,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.0049114125747693,56,320,0.4137583450258943,-0.2935176453985568,0.0,0.125,0.3182032912297661,square_moore__ql__fixed__intr0__struct0__sequential__lesion__s3__9fb274d800,0.0154411577791975,0.0040816522324416,0.25,0.6012755224439846,0.002,ql,40,100,0.9,0.4403172426650079,0.3,0.42,0.08,210,0.4134628719894129,20,1.382146720170803,3.52227647718943e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.1005023810087368,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0040182174776129,0.0005355973557799043,0.012318184740835125,0.0008931950971564004,0.028982713302289964,0.042729690496061394
56,320,0.4065635939256433,0.5,-0.3933902781667953,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__sequential__lesion__s1__a77c178b21,0.0060900799919861,0.0044991826156453,0.25,False,0.491809041512324,0.002,0.016,markov,0.68,square_moore,40,100,0.9,0.5169102944096627,0.3,0,0.42,0.08,210,0.4040812185981101,0.2,20,1.5701906034594255,4.282477124083745e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0748285972891102,0,0,40,0.9999601403061223,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.004021099457038,56,320,0.4055033844174695,-0.3883333331815818,0.0,0.125,0.2949134295648103,square_moore__ql__plastic__intr0__struct0__sequential__lesion__s1__dadb62820d,-0.0014752363312717,-0.0043653680222285,0.25,0.5264203065735702,0.002,ql,40,100,0.9,0.505689937436701,0.3,0.42,0.08,210,0.4054571277315981,20,1.5548630667713104,3.535690553975523e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.051228963369529,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0016661970828785,0.0010602095081737595,0.03461126506124618,0.0023549023741594997,0.015327536688115151,0.05335391363169459
56,320,0.4017218267795376,0.5,-0.2391212219754179,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__sequential__baseline__s2__989fc10a72,-0.0042848646546005,0.0033680972716816,0.25,False,0.7044455136544666,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.3651468952610641,0.3,0,0.42,0.08,210,0.4044209335690068,0.2,20,1.477414436868158,2.994395877660589e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0035705205255759,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,56,320,0.4041537485306967,-0.2496206508156589,0.0,0.125,0.2623681582831444,square_vn__ql__fixed__intr0__struct0__sequential__baseline__s2__58a0920537,0.0032597811174681,-0.0017978587667188,0.25,0.7139968269657663,0.002,ql,40,100,0.9,0.3637556704505796,0.3,0.42,0.08,210,0.4035261075459647,20,1.455251314435282,1.7245278528689593e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.004146960772525,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.002431921751159083,0.009551313311299658,0.0,0.022163122432875992,0.034146357495334734
56,320,0.4046489587481452,0.5,-0.2477051463788361,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__sequential__baseline__s1__3cd3103e27,-0.0122035792885233,-0.0025874680653043,0.25,False,0.7067735214909874,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.366589020417112,0.3,0,0.42,0.08,210,0.4054298686388885,0.2,20,1.4841920087937546,1.8980264571621442e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0039142429341054,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,,56,320,0.3976242598468517,-0.2360799456558418,0.0,0.125,0.262451030760703,square_vn__ql__plastic__intr0__struct0__sequential__baseline__s1__eaf333c203,0.0111964444174506,0.0058727908652083,0.25,0.7104997967700916,0.002,ql,40,100,0.9,0.3593457095093114,0.3,0.42,0.08,210,0.4020409806147955,20,1.4524342087764586,2.374311685084397e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0033353032863732,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,,0.007024698901293536,0.0037262752791041853,0.0,0.031757800017296,0.04250877419769372
56,320,0.1920421946990167,0.5,0.4063709486798064,0.0,0.125,0.0,square_vn__markov__fixed__intr0__struct0__sequential__lesion__s1__f869e9466b,0.189039101452874,0.174545464735125,0.25,False,0.3385133519896526,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.1743907744512217,0.3,0,0.42,0.08,210,0.1817867334945266,0.2,20,1.3142153823714529,2.3557405182648312e-18,0.2,fixed,sequential_exact,False,sequential,40,180,280,1,-1,1.0,0.6,0.6,80,0.0763006182802366,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1530210011673483,56,320,0.4009829119706729,-0.2519345141402109,0.0,0.125,0.2642524185165196,square_vn__ql__fixed__intr0__struct0__sequential__lesion__s1__110afd69c4,0.010411916384297,-0.0051111992853953,0.25,0.7073388761783385,0.002,ql,40,100,0.9,0.3661614369545369,0.3,0.42,0.08,210,0.3993068457721259,20,1.4711083747480291,1.5770666260286954e-18,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0044450750540281,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0184309404695193,0.20894071727165617,0.36882552418868586,0.134590060697829,0.15689299237657628,0.8692492945347473
56,320,0.1880485865006941,0.5,0.4092982424455473,0.0,0.125,0.0,square_vn__markov__plastic__intr0__struct0__sequential__lesion__s2__d6f615e84d,0.1944265906449285,0.1869682385837213,0.25,False,0.3317189557462156,0.002,0.016,markov,0.68,square_vn,40,100,0.9,0.1727813278681059,0.3,0,0.42,0.08,210,0.1793841790753576,0.2,20,1.314980358984349,4.716349507226265e-18,0.2,plastic,sequential_exact,False,sequential,40,180,280,2,-1,1.0,0.6,0.6,80,0.0763067545588408,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,0.1546470145506829,56,320,0.4023563164539198,-0.2368607109977543,0.0,0.125,0.2667898057123283,square_vn__ql__plastic__intr0__struct0__sequential__lesion__s2__0d1e8fec6a,-0.0097657272811243,0.0054192435430419,0.25,0.7123243506474681,0.002,ql,40,100,0.9,0.3606692396654985,0.3,0.42,0.08,210,0.3970171978166121,20,1.4510723633935818,3.800370117490681e-19,0.2,sequential_exact,False,40,180,280,-1,1.0,80,0.0041181373767591,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0023076984759111,0.2143077299532257,0.3806053949012525,0.15233931607477177,0.13609200440923286,0.8833444453384829
