L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum
44,220,0.4196205599478442,0.5,-0.3933410084406061,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__baseline__s1__ba60de3f58,-0.009557964946486,-0.002444389742495,0.25,False,0.4857744616392233,0.002,0.006,markov,0.58,square_moore,30,70,0.9,0.5205404065496639,0.3,0,0.42,0.08,140,0.4133336066023952,0.2,10,1.5453727957706995,5.7794639321502274e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.1119287786725178,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.42215145783538,0.5,-0.3879369382982979,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__baseline__s2__df6740586c,-0.009116210109508,0.0003113576830157,0.25,False,0.4745350754695171,0.002,0.006,markov,0.68,square_moore,30,70,0.9,0.52403910494305,0.3,0,0.42,0.08,140,0.4149683748500651,0.3,10,1.5376031259411858,3.805485271434567e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0877545308883474,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.2815072048473274,0.5,0.1354469044989648,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__lesion__s2__908b1fad1a,0.1149124195805651,0.0941729418570118,0.25,False,0.4083004291819462,0.002,0.006,markov,0.62,square_moore,30,70,0.9,0.3007440469209346,0.3,0,0.42,0.08,140,0.2194418734112079,0.4,10,1.5257724468816958,7.740321293533866e-18,0.2,plastic,calibration,0.0710516901838751,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0745064043997138,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4174826319027632,0.5,-0.3765292968705342,0.0,0.125,0.3046897748178897,square_moore__ql__plastic__intr0__struct0__alpha_async__baseline__s2__fd239ba14c,-0.0023807181681279,-0.0080815096843763,0.25,False,0.5295426988147315,0.002,0.006,ql,0.62,square_moore,30,70,0.9,0.4973847746668812,0.3,0,0.42,0.08,140,0.4119914049254857,0.2,10,1.507169600063364,4.9200152228014325e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.3426984441245221,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4046613125427503,0.5,-0.2855602091686242,0.0,0.125,0.3283815189344639,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__bea7282823,0.0144503861655851,0.0061048774896076,0.25,False,0.623609951342524,0.002,0.006,ql,0.58,square_moore,30,70,0.9,0.4199614254234012,0.3,0,0.42,0.08,140,0.3297545292358092,0.3,10,1.4345462696283051,5.51311190448793e-18,0.2,plastic,calibration,-0.003773533823117,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0528717276319723,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4337842759677502,0.5,-0.3854415950878107,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__baseline__s1__0594bb29ad,0.0047862316455666,0.0099012601791324,0.25,False,0.5601371542171423,0.002,0.006,markov,0.68,hex_cells,30,70,0.9,0.496226800874062,0.3,0,0.42,0.08,140,0.430906240285372,0.4,10,1.3643351357355515,3.7813087628000994e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0243090045936463,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3914452850703135,0.5,-0.1493775263088523,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__8bb5f196ac,0.0409746734721991,0.0414393837421316,0.25,False,0.4954463965921666,0.002,0.006,markov,0.68,hex_cells,30,70,0.9,0.4348316455134845,0.3,0,0.42,0.08,140,0.2966337630272508,0.2,10,1.506211992102117,3.1645204780214373e-18,0.2,plastic,calibration,0.0165805460039115,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0378313167093007,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4300141014398116,0.5,-0.3836029312084393,0.0,0.125,0.2830653204265184,hex_cells__ql__plastic__intr0__struct0__alpha_async__baseline__s1__17a9600856,0.0017530607585834,-0.0058444179836862,0.25,False,0.5795071876364118,0.002,0.006,ql,0.62,hex_cells,30,70,0.9,0.4917050746279824,0.3,0,0.42,0.08,140,0.4274182567957505,0.3,10,1.3575652940283391,3.552034191090365e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0309653366267824,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.436124382316596,0.5,-0.3733547767920003,0.0,0.125,0.3023559966164772,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__4af9e6d818,0.0015668979591509,-0.0223977096929776,0.25,False,0.594509337261365,0.002,0.006,ql,0.58,hex_cells,30,70,0.9,0.4833658435830598,0.3,0,0.42,0.08,140,0.3579138126620276,0.4,10,1.2803862093708838,3.978261167631563e-18,0.2,plastic,calibration,-0.0085272662251746,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0305238749361248,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.404331595624777,0.5,-0.2373847343220418,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__baseline__s1__98f30951e6,0.0140289675081837,0.0081449344628363,0.25,False,0.7445071819927909,0.002,0.006,markov,0.58,honeycomb,30,70,0.9,0.3374586989016278,0.3,0,0.42,0.08,140,0.3969589358962374,0.2,10,1.4732102520619372,1.9085299538383453e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0063580384610267,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3948342225857742,0.5,-0.1726360472963436,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__baseline__s2__f41eb1a30a,0.0162734047943498,0.0205199794313272,0.25,False,0.708250867198472,0.002,0.006,markov,0.68,honeycomb,30,70,0.9,0.3451092619861031,0.3,0,0.42,0.08,140,0.393310251236734,0.3,10,1.5297604675337786,5.2489767655542945e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0047466688934024,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.1129965222544423,0.5,0.5421603368431555,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__lesion__s2__7f1f3598db,0.3493424931881755,0.2767590335586957,0.25,False,0.2086971560342723,0.002,0.006,markov,0.62,honeycomb,30,70,0.9,0.0976832411050281,0.3,0,0.42,0.08,140,0.117038180742736,0.4,10,0.9782644064567054,4.080531199830529e-18,0.2,plastic,calibration,0.2990543957501142,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1465861718377088,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4001192155191634,0.5,-0.2123265362364051,0.0,0.125,0.2705696145212309,honeycomb__ql__plastic__intr0__struct0__alpha_async__baseline__s2__3649c865b0,0.0083372660103788,0.0105551119578531,0.25,False,0.7411165703689304,0.002,0.006,ql,0.62,honeycomb,30,70,0.9,0.3330241806305035,0.3,0,0.42,0.08,140,0.3932882352469625,0.2,10,1.4780376906529018,2.2537608166839e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0059221923176548,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.2899583908576421,0.5,0.1992437913732769,0.0,0.125,0.4082435477122292,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__061ef893c2,0.1169447608257002,0.1097693693263583,0.25,False,0.6421693630555811,0.002,0.006,ql,0.58,honeycomb,30,70,0.9,0.2143923080649331,0.3,0,0.42,0.08,140,0.2478190505136603,0.3,10,1.4970348655680048,2.5769882361277225e-18,0.2,plastic,calibration,0.0845203762633985,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1157091748026513,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.455134881799203,0.5,-0.1424385595762909,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__5f8ee0a42a,-0.0026190507081142,0.0217310821608766,0.25,False,0.7733776166190541,0.002,0.006,markov,0.68,extended_moore_r2,30,70,0.9,0.3143017796387267,0.3,0,0.42,0.08,140,0.4350301898497007,0.4,10,0.838874217795405,3.764728866418334e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0484305968711153,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4125080055428086,0.5,0.0189094367499429,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__2b45fa3438,0.0208420288201799,0.0042590508061484,0.25,False,0.7890357178010208,0.002,0.006,markov,0.68,extended_moore_r2,30,70,0.9,0.2533216492618919,0.3,0,0.42,0.08,140,0.3344302894661832,0.2,10,0.4058575601192684,4.962884211745433e-18,0.2,plastic,calibration,0.0278077422711696,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0076475061774842,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.422743374640899,0.5,-0.2813604424510595,0.0,0.125,0.2201778729394934,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__82f9e5682d,0.0252486197989834,-0.0016625709378087,0.25,False,0.6051977804001037,0.002,0.006,ql,0.62,extended_moore_r2,30,70,0.9,0.4376531955328371,0.3,0,0.42,0.08,140,0.4193485387255013,0.3,10,0.8303428348278313,7.00939019715949e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.2464029482334994,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4251669831112207,0.5,-0.2864480581086386,0.0,0.125,0.232733297488521,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__8197e9f86a,-0.0131270931861726,-0.0010291136207163,0.25,False,0.6100065429656194,0.002,0.006,ql,0.58,extended_moore_r2,30,70,0.9,0.4394028369876134,0.3,0,0.42,0.08,140,0.3721673727956073,0.4,10,0.8554221606330684,6.743374483514971e-18,0.2,plastic,calibration,-0.0238901236994875,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.268728969410738,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4605641897712551,0.5,-0.0814619043851963,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__e303731955,-0.0232930842915765,-0.0150112758340845,0.25,False,0.917948135258368,0.002,0.006,markov,0.58,extended_hex_r2,30,70,0.9,0.1854226848404738,0.3,0,0.42,0.08,140,0.439491381863146,0.2,10,0.637630081847345,3.905841109848796e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0123830505326821,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4815527110398284,0.5,-0.049844774707829,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s2__8d2d2970ed,0.0010394643122857,-0.0067495641338301,0.25,False,0.8412257692258642,0.002,0.006,markov,0.68,extended_hex_r2,30,70,0.9,0.2535279774859922,0.3,0,0.42,0.08,140,0.442437377945054,0.3,10,0.7460667105937524,4.212400889275493e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0051875603103376,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4414847912079261,0.5,0.0690321610524035,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__e724c941c8,-0.041903905843043,-0.0235105112977611,0.25,False,0.8737274571299727,0.002,0.006,markov,0.62,extended_hex_r2,30,70,0.9,0.2029005244723495,0.3,0,0.42,0.08,140,0.342662514833407,0.4,10,0.8183934590197456,4.035850384955179e-18,0.2,plastic,calibration,0.00422783855251,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0270303857190327,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4458218341149507,0.5,-0.0165711737347654,0.0,0.125,0.1327432275869494,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s2__9f95309f89,0.0072941031340903,-0.0047673515610043,0.25,False,0.8923389381841133,0.002,0.006,ql,0.62,extended_hex_r2,30,70,0.9,0.2041050745124831,0.3,0,0.42,0.08,140,0.441051731533378,0.2,10,0.6893010720130768,5.0794480160417005e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0242281443493185,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4574522826373914,0.5,-0.0822642026224418,0.0,0.125,0.1694077298152665,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__cf8f4bd597,-0.0129028779972369,-0.013255069769221,0.25,False,0.9156666839841784,0.002,0.006,ql,0.58,extended_hex_r2,30,70,0.9,0.1877797931003808,0.3,0,0.42,0.08,140,0.3888961079596241,0.3,10,0.6163078247407346,3.740498268374235e-18,0.2,plastic,calibration,-0.0104935886656489,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0135794491864601,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4125623610827839,0.5,-0.3966866698782613,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__baseline__s1__64cc19a9eb,0.0036621891451366,0.0033538743906435,0.25,False,0.497003425304143,0.002,0.01,markov,0.58,square_moore,30,70,0.9,0.5168112246162928,0.3,0,0.42,0.08,140,0.410864148289584,0.2,10,1.5555607866278385,6.67341497767287e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0665478187157035,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4112572998927114,0.5,-0.3942275987552781,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__baseline__s2__06736d51fb,0.0009493001594625,0.0022638395490302,0.25,False,0.4978635989735275,0.002,0.01,markov,0.68,square_moore,30,70,0.9,0.5163460628618732,0.3,0,0.42,0.08,140,0.4087616627425903,0.3,10,1.5574476729615334,6.7513772508443216e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.2455149882194681,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.2863052113556061,0.5,0.0958989555341933,0.0,0.125,0.0,square_moore__markov__plastic__intr0__struct0__alpha_async__lesion__s2__89d5587827,0.1079119567366275,0.1115301547399416,0.25,False,0.3933587351855332,0.002,0.01,markov,0.62,square_moore,30,70,0.9,0.3190594367034226,0.3,0,0.42,0.08,140,0.2204425812366867,0.4,10,1.5364932539452956,8.673810166111537e-18,0.2,plastic,calibration,0.0659031542004418,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0598438109593773,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4137551896880931,0.5,-0.4040367792961192,0.0,0.125,0.29619770477644,square_moore__ql__plastic__intr0__struct0__alpha_async__baseline__s2__e74ca68332,0.0050532110343503,0.0089521084309837,0.25,False,0.5184826986353315,0.002,0.01,ql,0.62,square_moore,30,70,0.9,0.5156666809365692,0.3,0,0.42,0.08,140,0.4099202990308767,0.2,10,1.5476463560287708,5.8115543625977835e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.2826596373480406,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4014815587799683,0.5,-0.2965256239473315,0.0,0.125,0.327239574731945,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__d7c33370e9,0.0110419190434454,0.0101388658648512,0.25,False,0.600821584745663,0.002,0.01,ql,0.58,square_moore,30,70,0.9,0.4331464513666057,0.3,0,0.42,0.08,140,0.3287572706626261,0.3,10,1.4620747257133098,6.2298779140652095e-18,0.2,plastic,calibration,0.0078190187224131,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0950631320768063,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4290134752578676,0.5,-0.3608311361185125,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__baseline__s1__41894dd0e2,0.0062523395286628,-0.0076256500845452,0.25,False,0.5562206406560939,0.002,0.01,markov,0.68,hex_cells,30,70,0.9,0.4884206498273161,0.3,0,0.42,0.08,140,0.4264009220903495,0.4,10,1.3453908897672695,3.019237283987411e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0237886607556693,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3834725222641995,0.5,-0.1197036472167494,0.0,0.125,0.0,hex_cells__markov__plastic__intr0__struct0__alpha_async__lesion__s1__3c231980bf,0.0338742152285275,0.0299038200809511,0.25,False,0.5013981883634243,0.002,0.01,markov,0.68,hex_cells,30,70,0.9,0.4198642403300607,0.3,0,0.42,0.08,140,0.2916055375818817,0.2,10,1.5101095613534352,3.3982540180199308e-18,0.2,plastic,calibration,0.0001804643875674,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0303610992824885,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4307579022588103,0.5,-0.3720664043814149,0.0,0.125,0.2857182649906623,hex_cells__ql__plastic__intr0__struct0__alpha_async__baseline__s1__c43f6e2ae5,0.0227077292552217,-0.0007135570275777,0.25,False,0.5858773552936372,0.002,0.01,ql,0.62,hex_cells,30,70,0.9,0.4811370165984294,0.3,0,0.42,0.08,140,0.4240812331066628,0.3,10,1.3282897594959613,4.5562134325112e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0231178192249162,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4287548813938968,0.5,-0.3653958186160406,0.0,0.125,0.3010827779707941,hex_cells__ql__plastic__intr0__struct0__alpha_async__lesion__s1__ef4c283abe,-0.0044930823735745,-0.0180743945281437,0.25,False,0.6013992215303824,0.002,0.01,ql,0.58,hex_cells,30,70,0.9,0.4725855129074611,0.3,0,0.42,0.08,140,0.3531494039520725,0.4,10,1.3134502599264368,3.959414622755259e-18,0.2,plastic,calibration,-0.0116618988216236,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.02616103696394,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4059510829480088,0.5,-0.2609675296737281,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__baseline__s1__046cf3b7be,-0.0028777240108431,-0.0149286091899016,0.25,False,0.7473245562009134,0.002,0.01,markov,0.58,honeycomb,30,70,0.9,0.3421385560745188,0.3,0,0.42,0.08,140,0.3967948251507199,0.2,10,1.4850714596836925,2.2279576253408076e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0072819007626322,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3963865342562251,0.5,-0.1864921632474641,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__baseline__s2__b98af22fc9,0.01057115169627,0.0010439923905484,0.25,False,0.7073380250613821,0.002,0.01,markov,0.68,honeycomb,30,70,0.9,0.3488305480172057,0.3,0,0.42,0.08,140,0.3905687531846808,0.3,10,1.541998630570088,4.226415260561685e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0057085248143496,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.1253116592850043,0.5,0.5296873342896364,0.0,0.125,0.0,honeycomb__markov__plastic__intr0__struct0__alpha_async__lesion__s2__addf7025f0,0.32240709363785,0.2623150835707329,0.25,False,0.2322684373372008,0.002,0.01,markov,0.62,honeycomb,30,70,0.9,0.1080465232235617,0.3,0,0.42,0.08,140,0.1233469422085988,0.4,10,1.046303090923778,4.0722350336468755e-18,0.2,plastic,calibration,0.3127770761959804,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1516253306274484,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3993056861701387,0.5,-0.2230079160150645,0.0,0.125,0.2771961978991433,honeycomb__ql__plastic__intr0__struct0__alpha_async__baseline__s2__e760e2616c,-0.0056881333566964,-0.0050506430212393,0.25,False,0.7304692543639865,0.002,0.01,ql,0.62,honeycomb,30,70,0.9,0.3429917372369901,0.3,0,0.42,0.08,140,0.3935909211333077,0.2,10,1.50347685258595,4.211359227445591e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.0055338735194269,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.3015220383473894,0.5,0.1869741891894785,0.0,0.125,0.3954284966589524,honeycomb__ql__plastic__intr0__struct0__alpha_async__lesion__s2__0ced1cfc49,0.1134709919800442,0.1159620290301696,0.25,False,0.6527899606446387,0.002,0.01,ql,0.58,honeycomb,30,70,0.9,0.2228897144667865,0.3,0,0.42,0.08,140,0.255572490431424,0.3,10,1.5060917731852783,6.067680083733785e-18,0.2,plastic,calibration,0.0728463365010527,False,alpha_async,30,130,180,2,-1,1.0,0.6,0.6,60,0.1038585298000912,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4529042708337976,0.5,-0.0246110622724587,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__baseline__s1__c7a93ae558,0.0014115694910273,0.01616272929177,0.25,False,0.8256085456392077,0.002,0.01,markov,0.68,extended_moore_r2,30,70,0.9,0.2655419465350681,0.3,0,0.42,0.08,140,0.4371802388761346,0.4,10,0.8755850426498197,5.0180456520630775e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0279402421480247,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4096152745576376,0.5,0.0334882029400316,0.0,0.125,0.0,extended_moore_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__a0bad5f494,0.0242169857848649,0.0066449667996851,0.25,False,0.7849508673854334,0.002,0.01,markov,0.68,extended_moore_r2,30,70,0.9,0.2504814241902727,0.3,0,0.42,0.08,140,0.3302560283290065,0.2,10,0.4291452544655099,4.596932117491307e-18,0.2,plastic,calibration,0.0270996946924521,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.0082901455862726,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.419203481030279,0.5,-0.2703187273032118,0.0,0.125,0.1975032166637308,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__baseline__s1__11be56d13c,-0.0494121004739599,0.0122846057985765,0.25,False,0.7060810625388229,0.002,0.01,ql,0.62,extended_moore_r2,30,70,0.9,0.3752436662036638,0.3,0,0.42,0.08,140,0.4146710541097752,0.3,10,0.7080925279612913,4.906592486448577e-18,0.2,plastic,calibration,,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.1030004573145694,0,0,40,0.9994189049586776,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0
44,220,0.4199974059000299,0.5,-0.2832039978651363,0.0,0.125,0.2241274017987431,extended_moore_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__e671463f25,-0.0023581515967933,-0.0055259040790614,0.25,False,0.6494734031027669,0.002,0.01,ql,0.58,extended_moore_r2,30,70,0.9,0.4161357603620041,0.3,0,0.42,0.08,140,0.3679240560309046,0.4,10,0.8076112928321217,5.232653271481428e-18,0.2,plastic,calibration,-0.0021810988081157,False,alpha_async,30,130,180,1,-1,1.0,0.6,0.6,60,0.2206652213993557,0,0,40,0.99956955922865,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0
