geometry,formalism,schedule,task,plasticity,intrinsic_enabled,structural_enabled,gamma,memory_strength,eta_weight,alpha_async,sigma_birth,sigma_survive,diagonal_ablation,activity_late__mean,activity_late__std,activity_late__median,activity_late__count,entropy_late__mean,entropy_late__std,entropy_late__median,entropy_late__count,repair_reference_corr__mean,repair_reference_corr__std,repair_reference_corr__median,repair_reference_corr__count,corr_A_late__mean,corr_A_late__std,corr_A_late__median,corr_A_late__count,corr_B_late__mean,corr_B_late__std,corr_B_late__median,corr_B_late__count,neighbor_pattern_entropy_late__mean,neighbor_pattern_entropy_late__std,neighbor_pattern_entropy_late__median,neighbor_pattern_entropy_late__count,spectral_peak_fraction_late__mean,spectral_peak_fraction_late__std,spectral_peak_fraction_late__median,spectral_peak_fraction_late__count,coherence_late__mean,coherence_late__std,coherence_late__median,coherence_late__count,structural_link_fraction_late__mean,structural_link_fraction_late__std,structural_link_fraction_late__median,structural_link_fraction_late__count,structural_additions_total__mean,structural_additions_total__std,structural_additions_total__median,structural_additions_total__count,structural_removals_total__mean,structural_removals_total__std,structural_removals_total__median,structural_removals_total__count
extended_hex_r2,ql,alpha_async,lesion,plastic,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.45679869880437135,0.03990523588506079,0.4770805464328448,3,0.8435717397598667,0.01290839422152143,0.8507812594281099,3,-0.0013326486104893315,0.07030296692581042,0.0068090901858681,3,-0.002285058372278,0.00995032490556068,-0.0002248668092354,3,0.004374203757978,0.007315007205469233,0.0084045895187655,3,0.6568016251039253,0.3197242398268615,0.8243177294211639,3,0.0025016869456661,0.00014233163118494826,0.0024640247122942,3,0.12646169005725594,0.004267327002939004,0.1240848258917287,3,0.990755029721079,0.00022127744435800563,0.9906550068587106,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3
extended_hex_r2,ql,alpha_async,lesion,plastic,0,1,0.68,0.2,0.016,0.5,0.6,0.6,False,0.44139560297732555,0.02766128588696847,0.438410144755482,3,0.8402832127708644,0.009915970588261415,0.8420024315567186,3,-0.002388584871898733,0.045667236795111664,-0.0209283728719403,3,0.0074090500010009,0.011871864203730107,0.0108840863911343,3,0.005750361367163434,0.00404457344010092,0.0073542124757261,3,0.6092875247919247,0.24629164495933129,0.655105059436643,3,0.004981355542022233,0.003955910197989906,0.00289914374615,3,0.13471029641469356,0.002269178083096899,0.1356455176974581,3,0.7777563443072703,2.8353816347990083e-05,0.777767061042524,3,39455.0,173.5540261705271,39376.0,3,39418.666666666664,170.21848704924412,39347.0,3
extended_hex_r2,ql,alpha_async,lesion,plastic,1,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4432067907502824,0.03370299077729447,0.4413366962313823,3,0.8403128973933933,0.010130865752765667,0.8459638853358376,3,-0.0305541712830748,0.05729529547929829,-0.0104576618415677,3,-0.00043442363049756597,0.013952788987230857,0.005736715537694,3,-0.0004719714272353936,0.005943405902744217,3.988819062211852e-05,3,0.644457213181023,0.2530841868248344,0.7534725314546191,3,0.006426406003264534,0.005337935646471898,0.0040810901530076,3,0.1360879222622063,0.0038292743782274595,0.1359330954507274,3,0.989061785550983,0.00019770367658350615,0.9891117969821672,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3
extended_hex_r2,ql,alpha_async,lesion,plastic,1,1,0.68,0.2,0.016,0.5,0.6,0.6,False,0.41707325596216127,0.025286607313369288,0.4066045223358805,3,0.8151863063708253,0.013601811104432903,0.8082656897475433,3,-0.018552618662939332,0.02994238136807788,-0.0267280031341436,3,0.0033794514122062005,0.015616452500359555,0.0040964241542881,3,-0.007394964297176433,0.02464840584577493,-0.0087279929765715,3,0.45184577814419163,0.21582339128463526,0.3869474433820912,3,0.005520771466493533,0.0010582153583175292,0.0055605759715366,3,0.1536424990428933,0.005064174738361108,0.1527488559263833,3,0.7776420324645633,3.7635937331651994e-05,0.7776384602194787,3,39321.0,181.35324645563972,39284.0,3,39247.666666666664,179.24657132936653,39215.0,3
extended_hex_r2,ql,alpha_async,repeated_lesion,plastic,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.45673235512329463,0.039957234361527955,0.4770530227206876,3,0.843359535542597,0.013273541978305856,0.8507831244961211,3,-0.0010476704502097635,0.06982102216002381,0.0067440956992026,3,-0.0021467594589715333,0.009934865607233462,-0.0001807302224832,3,0.004333721028325734,0.00697915579615194,0.007996656226566,3,0.6571563910488173,0.320231173689799,0.8252937603707029,3,0.0025110860824206333,0.00014104071037749637,0.0024774073532854,3,0.12646289671379643,0.004273423023638378,0.1240804755600864,3,0.9907514574759945,0.00020446227739567,0.9906442901234568,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3
extended_hex_r2,ql,alpha_async,repeated_lesion,plastic,0,1,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4407824986046573,0.02781171078815178,0.436650657377667,3,0.8403141644274622,0.008916559563747697,0.8419221798952259,3,-0.011611080470757837,0.04246826831539403,-0.0357684211316535,3,0.0048805783449219,0.012581523485087443,0.0107199886725153,3,0.0046498452209728,0.0039041048480838348,0.0058739152139057,3,0.601867522994248,0.24629847347205458,0.6394746632770147,3,0.005184013378611266,0.004141591857061986,0.0029830895959019,3,0.1345344012022807,0.002304651993814449,0.1356138473058109,3,0.7777491998171011,2.696985895084573e-05,0.7777456275720165,3,39453.666666666664,175.87021730052447,39376.0,3,39416.333333333336,173.7076087375938,39347.0,3
extended_hex_r2,ql,alpha_async,repeated_lesion,plastic,1,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4432672631544381,0.0336919407644364,0.4413948463933619,3,0.8403023845855984,0.010100207648055881,0.8459210808438685,3,-0.027714840310414896,0.05962180934756784,-0.0014148644375369,3,0.0003331330609943328,0.01423572836048574,0.0078162450574041,3,0.0007897273383397002,0.006027026825857171,0.0032510481086386,3,0.6438417912612276,0.25164875426803457,0.7497966041372878,3,0.006271043340525167,0.00503113928265028,0.0041272610481252,3,0.13619458398206596,0.003809412643967989,0.1362993531867304,3,0.9890653577960676,0.0002128110855139214,0.9891117969821672,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3
extended_hex_r2,ql,alpha_async,repeated_lesion,plastic,1,1,0.68,0.2,0.016,0.5,0.6,0.6,False,0.4181417001411907,0.026401449613768106,0.4069822733179545,3,0.8157973866293577,0.013537945318655611,0.8081806543927474,3,-0.02339361299692237,0.039395530893831236,-0.0395285430833661,3,0.0025415728839327,0.0076389219101835664,0.0049244222555773,3,-0.003658055731999501,0.00845326914796696,-0.0078153042855994,3,0.4527888441661052,0.22249031247365358,0.3843565013111408,3,0.005249930368377467,0.0005568844652499236,0.0054273656321224,3,0.15320836217612863,0.005416248835368067,0.1524985468722802,3,0.7776134545038866,2.2308663403045464e-05,0.7776063100137174,3,39324.333333333336,183.0227672540577,39293.0,3,39250.666666666664,182.65358833960445,39227.0,3
extended_hex_r2,ql,block_async,lesion,plastic,0,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.43318926372946115,0.012204197703198442,0.4388940660372363,3,0.9431455886962543,0.04627037578728303,0.9661158266494329,3,-0.018921335685778497,0.035400721713139835,-0.0068702583362977,3,-0.015529773762326332,0.026772638707436555,-0.0121804346023466,3,-0.012220907213126733,0.008661284974880142,-0.012103642052609,3,0.0465823634629888,0.05751301308426327,0.0162240677244414,3,0.031461634813714535,0.00816756393168863,0.0357900038419508,3,0.14863487240383358,0.01784178173641579,0.1392786095596157,3,0.9879293838591678,0.002043986070659779,0.9883937757201646,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3
extended_hex_r2,ql,block_async,lesion,plastic,0,1,0.68,0.2,0.016,0.5,0.6,0.6,False,0.3974348388876137,0.004886547181676389,0.3965737072626136,3,0.7857744529552174,0.012884318784025179,0.7783821290243772,3,0.015566598790214667,0.008017457610002417,0.0118681990654776,3,0.011498326564375902,0.016127294123881,0.0143599492878318,3,-0.0023540760273372675,0.022108786219751927,-0.0103039579178657,3,0.2763159142562719,0.0073531293449288415,0.2735084373159782,3,0.015460625538420666,0.0017077702110022475,0.0148568058280873,3,0.18967459518610663,0.006969845690187809,0.1932795133646558,3,0.7775348651120256,2.4749239934396756e-05,0.7775205761316872,3,39534.333333333336,170.08625262887352,39471.0,3,39380.0,171.0818517552344,39320.0,3
extended_hex_r2,ql,block_async,lesion,plastic,1,0,0.68,0.2,0.016,0.5,0.6,0.6,False,0.34849463625582344,0.0029086914542957192,0.3483166033507955,3,0.7343122870374956,0.0024575288803455417,0.7349431568894159,3,0.028486137976198932,0.01178518309988778,0.027443090011038,3,0.025715511904310068,0.00926841393681919,0.0265080651469354,3,-0.005405221456160868,0.013117784364979979,-0.009700783347405,3,0.2566002244955843,0.02541180857609963,0.2595988037151489,3,0.018586138337261065,0.0065175430425632045,0.0207779844113449,3,0.23424865164522676,0.0016748700819459415,0.2344869530406444,3,0.9402434842249657,0.0032175023286029995,0.9393539951989026,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3
